,ver_claim_ids,pos
17048,vclaim-pol-17048,"['gates', 'we', 'that', 'who', 'those']"
17049,vclaim-pol-17049,['photo']
17050,vclaim-pol-17050,['israel']
17051,vclaim-pol-17051,['hyde']
17052,vclaim-pol-17052,"['five', 'that']"
17053,vclaim-pol-17053,['biden']
17054,vclaim-pol-17054,"['obama', 'rooms', 'we']"
17055,vclaim-pol-17055,['virginia']
17056,vclaim-pol-17056,[]
17057,vclaim-pol-17057,['photo']
17058,vclaim-pol-17058,['photo']
17059,vclaim-pol-17059,['children']
17060,vclaim-pol-17060,['california']
17061,vclaim-pol-17061,['scores']
17062,vclaim-pol-17062,['bombing']
17063,vclaim-pol-17063,"['lawyer', 'who']"
17064,vclaim-pol-17064,"['market', 'we', 'amazon']"
17065,vclaim-pol-17065,"['cost', 'it']"
17066,vclaim-pol-17066,['kelly']
17067,vclaim-pol-17067,"['man', 'he', 'name']"
17068,vclaim-pol-17068,"['merkel', 'trudeau']"
17069,vclaim-pol-17069,['video']
17070,vclaim-pol-17070,[]
17071,vclaim-pol-17071,"['pelosi', 'she']"
17072,vclaim-pol-17072,"['matter', 'officers']"
17073,vclaim-pol-17073,[]
17074,vclaim-pol-17074,[]
17075,vclaim-pol-17075,['photo']
17076,vclaim-pol-17076,['photo']
17077,vclaim-pol-17077,['photos']
17078,vclaim-pol-17078,[]
17079,vclaim-pol-17079,"['plan', 'you']"
17080,vclaim-pol-17080,"['me', 'taxes', 'it', 'it']"
17081,vclaim-pol-17081,['trump']
17082,vclaim-pol-17082,['votes']
17083,vclaim-pol-17083,[]
17084,vclaim-pol-17084,"['biden', 'harris']"
17085,vclaim-pol-17085,['biden']
17086,vclaim-pol-17086,"['vaccine', 'we']"
17087,vclaim-pol-17087,['ginsburg']
17088,vclaim-pol-17088,['biden']
17089,vclaim-pol-17089,['series']
17090,vclaim-pol-17090,['harris']
17091,vclaim-pol-17091,"['this', 'you']"
17092,vclaim-pol-17092,"['trump', 'he']"
17093,vclaim-pol-17093,['%']
17094,vclaim-pol-17094,['park']
17095,vclaim-pol-17095,['graph']
17096,vclaim-pol-17096,['photo']
17097,vclaim-pol-17097,['he']
17098,vclaim-pol-17098,['democrats']
17099,vclaim-pol-17099,['tuberville']
17100,vclaim-pol-17100,"['fbi', 'biden', 'sons']"
17101,vclaim-pol-17101,['fauci']
17102,vclaim-pol-17102,"['couple', 'who']"
17103,vclaim-pol-17103,"['trump', 'he', 'he']"
17104,vclaim-pol-17104,['cunningham']
17105,vclaim-pol-17105,['sister']
17106,vclaim-pol-17106,"['you', '%', 'they']"
17107,vclaim-pol-17107,"['harris', 'she', 'biden']"
17108,vclaim-pol-17108,"['trump', 'who']"
17109,vclaim-pol-17109,['harris']
17110,vclaim-pol-17110,"['biden', 'that']"
17111,vclaim-pol-17111,['harris']
17112,vclaim-pol-17112,['age']
17113,vclaim-pol-17113,"['covid-19', 'one']"
17114,vclaim-pol-17114,"['disenfrachisement', 'places']"
17115,vclaim-pol-17115,['administration']
17116,vclaim-pol-17116,['harris']
17117,vclaim-pol-17117,"['collins', 'who', 'wealth']"
17118,vclaim-pol-17118,"['firm', 'she']"
17119,vclaim-pol-17119,"['harris', 'who']"
17120,vclaim-pol-17120,"['voting', 'votes', 'they', 'what']"
17121,vclaim-pol-17121,"['senator', 'who']"
17122,vclaim-pol-17122,"['harris', 'you', 'i', 'police']"
17123,vclaim-pol-17123,['picture']
17124,vclaim-pol-17124,['contractors']
17125,vclaim-pol-17125,"['collins', 'kelly']"
17126,vclaim-pol-17126,"['plan', 'we', 'it']"
17127,vclaim-pol-17127,['photo']
17128,vclaim-pol-17128,"['%', 'ballots']"
17129,vclaim-pol-17129,['numbers']
17130,vclaim-pol-17130,['democrats']
17131,vclaim-pol-17131,"['coronavirus', 'it', 'we']"
17132,vclaim-pol-17132,"['security', 'beneficiaries']"
17133,vclaim-pol-17133,"['this', 'who']"
17134,vclaim-pol-17134,"['that', 'margin']"
17135,vclaim-pol-17135,['dejoy']
17136,vclaim-pol-17136,"['biden', 'that']"
17137,vclaim-pol-17137,"['shapiro', 'usps', 'it', 'wife', 'she', 'she', 'none']"
17138,vclaim-pol-17138,['photo']
17139,vclaim-pol-17139,"['i', 'i', 'i']"
17140,vclaim-pol-17140,"['states', 'pandemic']"
17141,vclaim-pol-17141,['overdoses']
17142,vclaim-pol-17142,"['tires', 'this', 'democrats']"
17143,vclaim-pol-17143,"['rice', 'you', 'you', 'you', 'brother', 'you', 'you', 'you', 'who', 'you']"
17144,vclaim-pol-17144,"['harris', 'i', 'he']"
17145,vclaim-pol-17145,"['pence', 'he']"
17146,vclaim-pol-17146,['harris']
17147,vclaim-pol-17147,"['cunningham', 'i', 'silence']"
17148,vclaim-pol-17148,"['25', 'fourths', 'most']"
17149,vclaim-pol-17149,['that']
17150,vclaim-pol-17150,"['biden', 'you', 'taxes']"
17151,vclaim-pol-17151,['%']
17152,vclaim-pol-17152,['obama']
17153,vclaim-pol-17153,['rate']
17154,vclaim-pol-17154,['cuomo']
17155,vclaim-pol-17155,"['fact', 'this']"
17156,vclaim-pol-17156,"['thousands', 'it']"
17157,vclaim-pol-17157,['photos']
17158,vclaim-pol-17158,"['office', 'it']"
17159,vclaim-pol-17159,['dnc']
17160,vclaim-pol-17160,[]
17161,vclaim-pol-17161,"['people', 'they']"
17162,vclaim-pol-17162,"['photo', 'biden']"
17163,vclaim-pol-17163,['photos']
17164,vclaim-pol-17164,"['pelosi', 'they']"
17165,vclaim-pol-17165,"['this', 'they', 'everybody', 'way', 'they']"
17166,vclaim-pol-17166,['deferral']
17167,vclaim-pol-17167,"['melania', 'hair']"
17168,vclaim-pol-17168,['melania']
17169,vclaim-pol-17169,"['video', 'city']"
17170,vclaim-pol-17170,[]
17171,vclaim-pol-17171,"['demconvention', '@nygovcuomo', 'that']"
17172,vclaim-pol-17172,['slotkin']
17173,vclaim-pol-17173,"['speech', 'segments']"
17174,vclaim-pol-17174,"['daines', 'they']"
17175,vclaim-pol-17175,"['obama', 'democrat']"
17176,vclaim-pol-17176,['trump']
17177,vclaim-pol-17177,['biden']
17178,vclaim-pol-17178,['democrats']
17179,vclaim-pol-17179,['schupp']
17180,vclaim-pol-17180,['biden']
17181,vclaim-pol-17181,['blake']
17182,vclaim-pol-17182,['pelosi']
17183,vclaim-pol-17183,"['clicking', 'traffickers']"
17184,vclaim-pol-17184,"['biden', 'he']"
17185,vclaim-pol-17185,"['photos', 'person', 'who']"
17186,vclaim-pol-17186,"['photos', 'blake']"
17187,vclaim-pol-17187,['police']
17188,vclaim-pol-17188,"['he', 'tuberville', 'he', 'he', 'he']"
17189,vclaim-pol-17189,"['training', 'license']"
17190,vclaim-pol-17190,['rioters']
17191,vclaim-pol-17191,"['blake', 'he']"
17192,vclaim-pol-17192,['blake']
17193,vclaim-pol-17193,['madison']
17194,vclaim-pol-17194,"['trump', 'he']"
17195,vclaim-pol-17195,['deaths']
17196,vclaim-pol-17196,['photo']
17197,vclaim-pol-17197,['biden']
17198,vclaim-pol-17198,['kyle']
17199,vclaim-pol-17199,"['biden', 'we']"
17200,vclaim-pol-17200,['trump']
17201,vclaim-pol-17201,"['obama', 'security', 'it']"
17202,vclaim-pol-17202,[]
17203,vclaim-pol-17203,"['video', 'police']"
17204,vclaim-pol-17204,"['trump', 'they']"
17205,vclaim-pol-17205,"['evers', 'they']"
17206,vclaim-pol-17206,['father']
17207,vclaim-pol-17207,['biden']
17208,vclaim-pol-17208,"['cuomo', 'rate']"
17209,vclaim-pol-17209,"['i', 'they', 'i', 'that', 'friends']"
17210,vclaim-pol-17210,['cdc']
17211,vclaim-pol-17211,"['shows', 'one']"
17212,vclaim-pol-17212,['biden']
17213,vclaim-pol-17213,"['crime', 'study', 'it']"
17214,vclaim-pol-17214,"['peters', 'peters']"
17215,vclaim-pol-17215,['kelly']
17216,vclaim-pol-17216,"['you', 'information', 'cdc']"
17217,vclaim-pol-17217,"['barkan', 'we', 'we']"
17218,vclaim-pol-17218,['biden']
17219,vclaim-pol-17219,"['warnock', 'who', 'god']"
17220,vclaim-pol-17220,"['detroit', 'we']"
17221,vclaim-pol-17221,"['americans', 'administration', 'sciences']"
17222,vclaim-pol-17222,['pandemic']
17223,vclaim-pol-17223,['representative']
17224,vclaim-pol-17224,['court']
17225,vclaim-pol-17225,['margin']
17226,vclaim-pol-17226,"['states', 'we']"
17227,vclaim-pol-17227,['obama']
17228,vclaim-pol-17228,"['masks', 'it', 'they']"
17229,vclaim-pol-17229,['biden']
17230,vclaim-pol-17230,['family']
17231,vclaim-pol-17231,"['they', 'people']"
17232,vclaim-pol-17232,['head']
17233,vclaim-pol-17233,"['republicans', 'they', 'it']"
17234,vclaim-pol-17234,['residents']
17235,vclaim-pol-17235,['usps']
17236,vclaim-pol-17236,['footage']
17237,vclaim-pol-17237,['soros']
17238,vclaim-pol-17238,['covid-19']
17239,vclaim-pol-17239,"['schumer', 'he']"
17240,vclaim-pol-17240,"['turnout', 'it']"
17241,vclaim-pol-17241,['china']
17242,vclaim-pol-17242,"['patton', 'politicians', 'democrats']"
17243,vclaim-pol-17243,"['officials', 'daughter']"
17244,vclaim-pol-17244,[]
17245,vclaim-pol-17245,"['cdc', 'science']"
17246,vclaim-pol-17246,"['trial', 'masks']"
17247,vclaim-pol-17247,['photo']
17248,vclaim-pol-17248,['loeffler']
17249,vclaim-pol-17249,"['institutes', 'use']"
17250,vclaim-pol-17250,"['people', 'that', 'trump']"
17251,vclaim-pol-17251,['biden']
17252,vclaim-pol-17252,"['people', 'numbers']"
17253,vclaim-pol-17253,['president']
17254,vclaim-pol-17254,['precinct']
17255,vclaim-pol-17255,"['fda', 'vaccines']"
17256,vclaim-pol-17256,['i']
17257,vclaim-pol-17257,"['images', 'that']"
17258,vclaim-pol-17258,['court']
17259,vclaim-pol-17259,['examination']
17260,vclaim-pol-17260,"['loeffler', 'she']"
17261,vclaim-pol-17261,['vaccine']
17262,vclaim-pol-17262,['candidate']
17263,vclaim-pol-17263,['that']
17264,vclaim-pol-17264,['meza']
17265,vclaim-pol-17265,[]
17266,vclaim-pol-17266,[]
17267,vclaim-pol-17267,['probability']
17268,vclaim-pol-17268,"['you', 'lie', 'restaurants']"
17269,vclaim-pol-17269,['fda']
17270,vclaim-pol-17270,"['number', 'who']"
17271,vclaim-pol-17271,['pandemic']
17272,vclaim-pol-17272,"['all', 'it']"
17273,vclaim-pol-17273,['biden']
17274,vclaim-pol-17274,['perdue']
17275,vclaim-pol-17275,"['year', 'americans']"
17276,vclaim-pol-17276,['photo']
17277,vclaim-pol-17277,"['ossoff', 'he']"
17278,vclaim-pol-17278,['biden']
17279,vclaim-pol-17279,"['cdc', 'you']"
17280,vclaim-pol-17280,['percentage']
17281,vclaim-pol-17281,['francis']
17282,vclaim-pol-17282,"['microchip', 'who']"
17283,vclaim-pol-17283,"['wisconsin', 'that']"
17284,vclaim-pol-17284,"['nasa', 'earth']"
17285,vclaim-pol-17285,[]
17286,vclaim-pol-17286,"['states', 'which']"
17287,vclaim-pol-17287,"['government', 'lockdowns']"
17288,vclaim-pol-17288,['loeffler']
17289,vclaim-pol-17289,"['association', 'hydroxychloroquine']"
17290,vclaim-pol-17290,['one']
17291,vclaim-pol-17291,['it']
17292,vclaim-pol-17292,[]
17293,vclaim-pol-17293,"['politician', 'glass']"
17294,vclaim-pol-17294,['millions']
17295,vclaim-pol-17295,['tens']
17296,vclaim-pol-17296,"['schools', 'that']"
17297,vclaim-pol-17297,['%']
17298,vclaim-pol-17298,['trump']
17299,vclaim-pol-17299,['vaccines']
17300,vclaim-pol-17300,[]
17301,vclaim-pol-17301,['order']
17302,vclaim-pol-17302,"['warnock', 'we']"
17303,vclaim-pol-17303,['data']
17304,vclaim-pol-17304,['guidance']
17305,vclaim-pol-17305,['this']
17306,vclaim-pol-17306,['jurisdictions']
17307,vclaim-pol-17307,['nurse']
17308,vclaim-pol-17308,['roberts']
17309,vclaim-pol-17309,['industry']
17310,vclaim-pol-17310,['people']
17311,vclaim-pol-17311,['bill']
17312,vclaim-pol-17312,['rates']
17313,vclaim-pol-17313,"['math', 'biden', 'who']"
17314,vclaim-pol-17314,['study']
17315,vclaim-pol-17315,['fauci']
17316,vclaim-pol-17316,"['oswald', 'covid-19']"
17317,vclaim-pol-17317,"['outlets', 'bomber']"
17318,vclaim-pol-17318,['explosion']
17319,vclaim-pol-17319,['bombing']
17320,vclaim-pol-17320,['cooper']
17321,vclaim-pol-17321,"['we', 'who']"
17322,vclaim-pol-17322,['nurse']
17323,vclaim-pol-17323,['illinois']
17324,vclaim-pol-17324,['wife']
17325,vclaim-pol-17325,['counties']
17326,vclaim-pol-17326,['earnings']
17327,vclaim-pol-17327,['booker']
17328,vclaim-pol-17328,['worth']
17329,vclaim-pol-17329,['event']
17330,vclaim-pol-17330,['providers']
17331,vclaim-pol-17331,['all']
17332,vclaim-pol-17332,['democrats']
17333,vclaim-pol-17333,"['pelosi', 'she', 'violation']"
17334,vclaim-pol-17334,"['legislators', 'that', 'who']"
17335,vclaim-pol-17335,"['i', 'many']"
17336,vclaim-pol-17336,['cost']
17337,vclaim-pol-17337,['officials']
17338,vclaim-pol-17338,"['speaker', 'i', 'pelosi']"
17339,vclaim-pol-17339,[]
17340,vclaim-pol-17340,[]
17341,vclaim-pol-17341,['president']
17342,vclaim-pol-17342,"['coronavirus', 'lysol', 'it', 'it']"
17343,vclaim-pol-17343,"['trump', 'i', 'iowacaucus', 'they', 'winner', 'this', 'i', 'dnc', 'vermin', 'that']"
17344,vclaim-pol-17344,"['mahomes', 'i', 'zimmerman']"
17345,vclaim-pol-17345,"['video', 'pelosi']"
17346,vclaim-pol-17346,"['polls', 'who', 'carter', 'clinton']"
17347,vclaim-pol-17347,"['years', 'trump']"
17348,vclaim-pol-17348,['usmca']
17349,vclaim-pol-17349,['americans']
17350,vclaim-pol-17350,"['we', 'families']"
17351,vclaim-pol-17351,['casten']
17352,vclaim-pol-17352,"['photo', 'mahomes', 'that']"
17353,vclaim-pol-17353,['it']
17354,vclaim-pol-17354,[]
17355,vclaim-pol-17355,"['i', 'it', 'it', 'it', 'she', 'she']"
17356,vclaim-pol-17356,"['people', 'nobody']"
17357,vclaim-pol-17357,"['father', 'who', 'who']"
17358,vclaim-pol-17358,['antonio']
17359,vclaim-pol-17359,['primary']
17360,vclaim-pol-17360,"['campaign', 'biden', 'they']"
17361,vclaim-pol-17361,"['kennedy', 'he']"
17362,vclaim-pol-17362,"['pelosi', 'senate', 'caucus', 'we', 'president']"
17363,vclaim-pol-17363,"['barr', 'romney', 'who', 'romney', 'who', 'who']"
17364,vclaim-pol-17364,"['video', 'itself']"
17365,vclaim-pol-17365,['citizens']
17366,vclaim-pol-17366,['people']
17367,vclaim-pol-17367,"['romney', 'black']"
17368,vclaim-pol-17368,['plans']
17369,vclaim-pol-17369,[]
17370,vclaim-pol-17370,['soros']
17371,vclaim-pol-17371,[]
17372,vclaim-pol-17372,"['waters', 'i', 'we', 'we']"
17373,vclaim-pol-17373,['republicans']
17374,vclaim-pol-17374,"['everyone', 'me', 'that']"
17375,vclaim-pol-17375,"['cocaine', 'drug']"
17376,vclaim-pol-17376,"['daughter', 'husband', 'son', 'barr', 'daughter', 'sons', 'daughter']"
17377,vclaim-pol-17377,['coronavirus']
17378,vclaim-pol-17378,"['widow', 'pelosi']"
17379,vclaim-pol-17379,['coronavirus']
17380,vclaim-pol-17380,['this']
17381,vclaim-pol-17381,"['trump', 'he']"
17382,vclaim-pol-17382,[]
17383,vclaim-pol-17383,['court']
17384,vclaim-pol-17384,['i']
17385,vclaim-pol-17385,['democrats']
17386,vclaim-pol-17386,"['plan', 'we']"
17387,vclaim-pol-17387,"['warren', 'i', 'this', 'they', 'we', 'immigrants']"
17388,vclaim-pol-17388,['man']
17389,vclaim-pol-17389,[]
17390,vclaim-pol-17390,"['harris', 'we', 'we']"
17391,vclaim-pol-17391,[]
17392,vclaim-pol-17392,"['this', 'you']"
17393,vclaim-pol-17393,['evers']
17394,vclaim-pol-17394,"['photo', 'biden']"
17395,vclaim-pol-17395,"['murray', 'we', 'it', 'they', 'it']"
17396,vclaim-pol-17396,"['we', 'he']"
17397,vclaim-pol-17397,['klobuchar']
17398,vclaim-pol-17398,['kkk']
17399,vclaim-pol-17399,"['trump', 'he']"
17400,vclaim-pol-17400,[]
17401,vclaim-pol-17401,['law']
17402,vclaim-pol-17402,"['he', 'city']"
17403,vclaim-pol-17403,"['bloomberg', 'who', 'i', 'i']"
17404,vclaim-pol-17404,['bloomberg']
17405,vclaim-pol-17405,[]
17406,vclaim-pol-17406,['d’souza']
17407,vclaim-pol-17407,['father']
17408,vclaim-pol-17408,['spade']
17409,vclaim-pol-17409,['grisham']
17410,vclaim-pol-17410,['trump']
17411,vclaim-pol-17411,['prosecutor']
17412,vclaim-pol-17412,['photo']
17413,vclaim-pol-17413,['bryant']
17414,vclaim-pol-17414,['buttigieg']
17415,vclaim-pol-17415,"['buttigieg', 'bible']"
17416,vclaim-pol-17416,"['photo', 'he']"
17417,vclaim-pol-17417,['photos']
17418,vclaim-pol-17418,[]
17419,vclaim-pol-17419,['majority']
17420,vclaim-pol-17420,['trump']
17421,vclaim-pol-17421,"['bryant', 'daughter']"
17422,vclaim-pol-17422,['nations']
17423,vclaim-pol-17423,['bloomberg']
17424,vclaim-pol-17424,['ceo']
17425,vclaim-pol-17425,"['we', 'mike']"
17426,vclaim-pol-17426,['rates']
17427,vclaim-pol-17427,"['video', 'candidates', 'any']"
17428,vclaim-pol-17428,['babies']
17429,vclaim-pol-17429,"['we', 'i', 'we', 'we']"
17430,vclaim-pol-17430,['hole']
17431,vclaim-pol-17431,['patients']
17432,vclaim-pol-17432,['photo']
17433,vclaim-pol-17433,"['you', 'you']"
17434,vclaim-pol-17434,['photo']
17435,vclaim-pol-17435,"['photo', 'it']"
17436,vclaim-pol-17436,"['waters', 'owner', 'i', 'i', 'i', 'killer', 'we']"
17437,vclaim-pol-17437,"['i', 'it']"
17438,vclaim-pol-17438,['image']
17439,vclaim-pol-17439,"['sanders', 'he', 'answer']"
17440,vclaim-pol-17440,"['we', 'that', 'we']"
17441,vclaim-pol-17441,['@berniesanders']
17442,vclaim-pol-17442,['driver']
17443,vclaim-pol-17443,['act']
17444,vclaim-pol-17444,"['castro', 'you', 'he', 'he']"
17445,vclaim-pol-17445,"['bloomberg', 'he']"
17446,vclaim-pol-17446,['trump']
17447,vclaim-pol-17447,[]
17448,vclaim-pol-17448,"['i', 'trump']"
17449,vclaim-pol-17449,['sanders']
17450,vclaim-pol-17450,['nunes']
17451,vclaim-pol-17451,['mayor']
17452,vclaim-pol-17452,[]
17453,vclaim-pol-17453,"['they', 'everyone', 'they']"
17454,vclaim-pol-17454,"['sanders', 'italians', 'jews', 'people']"
17455,vclaim-pol-17455,['crime']
17456,vclaim-pol-17456,"['you', 'you']"
17457,vclaim-pol-17457,"['sanders', 'americans']"
17458,vclaim-pol-17458,"['chinese', 'coronavirus']"
17459,vclaim-pol-17459,['photo']
17460,vclaim-pol-17460,"['study', 'medicare', 'who']"
17461,vclaim-pol-17461,['congress']
17462,vclaim-pol-17462,"['liberals', 'pedophilia']"
17463,vclaim-pol-17463,[]
17464,vclaim-pol-17464,['they']
17465,vclaim-pol-17465,['levels']
17466,vclaim-pol-17466,[]
17467,vclaim-pol-17467,"['bailout', 'difference', 'gm']"
17468,vclaim-pol-17468,['enforcement']
17469,vclaim-pol-17469,['jobs']
17470,vclaim-pol-17470,"['sanders', 'things', 'toddlers']"
17471,vclaim-pol-17471,['book']
17472,vclaim-pol-17472,['sanders']
17473,vclaim-pol-17473,['obama']
17474,vclaim-pol-17474,"['obama', 'people', 'committeemen', 'all']"
17475,vclaim-pol-17475,['photo']
17476,vclaim-pol-17476,"['you', 'you', 'you']"
17477,vclaim-pol-17477,"['cdc', 'men']"
17478,vclaim-pol-17478,"['sanders', 'obamacare', 'we']"
17479,vclaim-pol-17479,['coronavirus']
17480,vclaim-pol-17480,['democrats']
17481,vclaim-pol-17481,"['which', 'sanders']"
17482,vclaim-pol-17482,['simpsons']
17483,vclaim-pol-17483,['it']
17484,vclaim-pol-17484,"['each', 'patrol']"
17485,vclaim-pol-17485,['man']
17486,vclaim-pol-17486,"['bloomberg', 'toomey', 'mcginty', 'ds', 'jones']"
17487,vclaim-pol-17487,['check']
17488,vclaim-pol-17488,"['department', 'i']"
17489,vclaim-pol-17489,"['that', 'i', 'parents']"
17490,vclaim-pol-17490,"['he', 'no']"
17491,vclaim-pol-17491,['weave']
17492,vclaim-pol-17492,"['ellison', 'him']"
17493,vclaim-pol-17493,"['jihad', 'secularism', 'quran']"
17494,vclaim-pol-17494,[]
17495,vclaim-pol-17495,['pepsico']
17496,vclaim-pol-17496,[]
17497,vclaim-pol-17497,[]
17498,vclaim-pol-17498,['company']
17499,vclaim-pol-17499,"['traffickers', 'they']"
17500,vclaim-pol-17500,[]
17501,vclaim-pol-17501,['ceo']
17502,vclaim-pol-17502,['schumer']
17503,vclaim-pol-17503,['photo']
17504,vclaim-pol-17504,['image']
17505,vclaim-pol-17505,"['nobody', 'we', 'we']"
17506,vclaim-pol-17506,"['pelosi', 'impeachment', 'i']"
17507,vclaim-pol-17507,['son']
17508,vclaim-pol-17508,['cortez']
17509,vclaim-pol-17509,['majors']
17510,vclaim-pol-17510,['school']
17511,vclaim-pol-17511,['burnett']
17512,vclaim-pol-17512,['congress']
17513,vclaim-pol-17513,['china']
17514,vclaim-pol-17514,"['northam', 'you', 'you', 'i', 'guard', 'you', 'i', 'you']"
17515,vclaim-pol-17515,"['email', '2016', 'we', 'you']"
17516,vclaim-pol-17516,['democrats']
17517,vclaim-pol-17517,['quote']
17518,vclaim-pol-17518,[]
17519,vclaim-pol-17519,"['video', 'biden']"
17520,vclaim-pol-17520,['costs']
17521,vclaim-pol-17521,[]
17522,vclaim-pol-17522,['image']
17523,vclaim-pol-17523,"['hillary', 'americans', 'trump']"
17524,vclaim-pol-17524,"['tlaib', 'that', 'americans', 'what']"
17525,vclaim-pol-17525,['obamas']
17526,vclaim-pol-17526,"['photo', 'troops']"
17527,vclaim-pol-17527,['devos']
17528,vclaim-pol-17528,['he']
17529,vclaim-pol-17529,"['trump', 'he']"
17530,vclaim-pol-17530,['image']
17531,vclaim-pol-17531,['photo']
17532,vclaim-pol-17532,['iran']
17533,vclaim-pol-17533,"['foxworthy', 'you']"
17534,vclaim-pol-17534,['trump']
17535,vclaim-pol-17535,['collection']
17536,vclaim-pol-17536,"['soleimani', 'who']"
17537,vclaim-pol-17537,['leadership']
17538,vclaim-pol-17538,['photo']
17539,vclaim-pol-17539,['photo']
17540,vclaim-pol-17540,['photo']
17541,vclaim-pol-17541,"['photo', 'that', 'sheep']"
17542,vclaim-pol-17542,['photo']
17543,vclaim-pol-17543,['photo']
17544,vclaim-pol-17544,['series']
17545,vclaim-pol-17545,['county']
17546,vclaim-pol-17546,[]
17547,vclaim-pol-17547,['series']
17548,vclaim-pol-17548,['video']
17549,vclaim-pol-17549,['video']
17550,vclaim-pol-17550,['man']
17551,vclaim-pol-17551,['biden']
17552,vclaim-pol-17552,"['pelosi', 'trump']"
17553,vclaim-pol-17553,['chao']
17554,vclaim-pol-17554,[]
17555,vclaim-pol-17555,[]
17556,vclaim-pol-17556,['photo']
17557,vclaim-pol-17557,"['murders', 'gangbangers']"
17558,vclaim-pol-17558,"['clinton', 'obama', 'clinton']"
17559,vclaim-pol-17559,[]
17560,vclaim-pol-17560,['she']
17561,vclaim-pol-17561,"['terrorists', 'they']"
17562,vclaim-pol-17562,[]
17563,vclaim-pol-17563,"['australia', 'it']"
17564,vclaim-pol-17564,['third']
17565,vclaim-pol-17565,['levels']
17566,vclaim-pol-17566,['biden']
17567,vclaim-pol-17567,['we']
17568,vclaim-pol-17568,['cortez']
17569,vclaim-pol-17569,['kidman']
17570,vclaim-pol-17570,"['australia', 'that', 'country']"
17571,vclaim-pol-17571,"['that', 'usa']"
