,ver_claim_ids,ver_claim_encodings
16909,vclaim-pol-16909,"[ 0.00746889 -0.02772591  0.07092308 ...  0.03220769  0.02408949
  0.00722943]"
16910,vclaim-pol-16910,[0.00746889 0.0578106  0.11778457 ... 0.02274709 0.10045419 0.00022493]
16911,vclaim-pol-16911,"[ 0.00746889 -0.05478149  0.07979938 ...  0.05083511  0.02001152
  0.00902064]"
16912,vclaim-pol-16912,"[ 0.00746889 -0.02747743  0.148229   ...  0.03894724 -0.0109121
  0.03649946]"
16913,vclaim-pol-16913,"[ 0.00746889  0.00483635  0.07771353 ...  0.05452903  0.06318685
 -0.01385639]"
16914,vclaim-pol-16914,"[ 0.00746889 -0.00116521  0.05686035 ... -0.00944581  0.02762422
 -0.01385639]"
16915,vclaim-pol-16915,"[ 0.00746889 -0.06586801  0.08753924 ...  0.02021144  0.00741016
 -0.00932006]"
16916,vclaim-pol-16916,"[ 0.00746889  0.0149971   0.0564898  ...  0.0571544  -0.02965022
 -0.01753303]"
16917,vclaim-pol-16917,"[ 0.00746889 -0.04512962  0.03874599 ...  0.01678238  0.03077586
  0.00405612]"
16918,vclaim-pol-16918,"[ 0.00746889 -0.05567273  0.11318657 ...  0.0391673   0.00504478
  0.0349425 ]"
16919,vclaim-pol-16919,"[ 0.00746889  0.01901533  0.09408805 ...  0.02727148  0.0269646
 -0.00012534]"
16920,vclaim-pol-16920,[0.00746889 0.09302172 0.00422669 ... 0.0294146  0.05222518 0.00077769]
16921,vclaim-pol-16921,"[ 0.00746889 -0.05455847 -0.00075989 ...  0.04964625 -0.02205823
  0.0076143 ]"
16922,vclaim-pol-16922,"[ 0.00746889 -0.06346202  0.00406573 ...  0.02205366  0.00878177
 -0.01102382]"
16923,vclaim-pol-16923,"[ 0.00746889  0.08959004  0.03065994 ...  0.05656285  0.01872175
 -0.02113426]"
16924,vclaim-pol-16924,"[ 0.00746889 -0.07184304  0.05210616 ...  0.03538374 -0.00539704
  0.00121841]"
16925,vclaim-pol-16925,"[ 0.00746889 -0.06586801  0.02785326 ...  0.01464351 -0.01131362
  0.0197126 ]"
16926,vclaim-pol-16926,"[ 0.00746889 -0.05953553  0.069287   ...  0.03425541 -0.01003543
  0.02749466]"
16927,vclaim-pol-16927,"[ 0.00746889 -0.068723   -0.01901115 ...  0.07639354  0.0387495
  0.00480228]"
16928,vclaim-pol-16928,"[ 0.00746889 -0.06319331  0.02240686 ... -0.01360857  0.02537994
 -0.03378724]"
16929,vclaim-pol-16929,"[ 0.00746889 -0.00745468  0.06394373 ...  0.03834696  0.07033258
 -0.00567913]"
16930,vclaim-pol-16930,"[ 0.00746889 -0.03756936  0.05312436 ...  0.01049341  0.03425062
 -0.00586978]"
16931,vclaim-pol-16931,"[ 0.00746889 -0.03565606  0.05849822 ...  0.00112858  0.00709303
 -0.01753303]"
16932,vclaim-pol-16932,"[ 0.00746889  0.02390084  0.02790873 ...  0.10104351  0.03970969
 -0.01212278]"
16933,vclaim-pol-16933,"[ 0.00746889 -0.06892557  0.03398431 ...  0.06193087 -0.00462576
 -0.01753303]"
16934,vclaim-pol-16934,"[ 0.00746889 -0.04978116  0.09334711 ...  0.02918103  0.06756914
 -0.00022338]"
16935,vclaim-pol-16935,"[ 0.00746889 -0.06586801  0.06289246 ...  0.01311414  0.08827971
  0.01763017]"
16936,vclaim-pol-16936,"[ 0.00746889 -0.07331283  0.06799381 ...  0.05415182 -0.01211157
  0.00557806]"
16937,vclaim-pol-16937,[0.00746889 0.09737164 0.12633985 ... 0.02517977 0.03104433 0.02176746]
16938,vclaim-pol-16938,[0.00746889 0.00165713 0.05495071 ... 0.08910245 0.03963305 0.0276338 ]
16939,vclaim-pol-16939,[0.00746889 0.03965665 0.05320257 ... 0.07526533 0.02375667 0.01202914]
16940,vclaim-pol-16940,[0.00746889 0.00263611 0.10913225 ... 0.06414499 0.04080399 0.0001191 ]
16941,vclaim-pol-16941,"[ 0.00746889 -0.01628291  0.04037192 ...  0.0613064   0.0356598
  0.00489653]"
16942,vclaim-pol-16942,"[ 0.00746889 -0.06586801  0.09597871 ...  0.06173175 -0.03193764
  0.00459896]"
16943,vclaim-pol-16943,[0.00746889 0.10414618 0.03686943 ... 0.05831736 0.08194606 0.0226882 ]
16944,vclaim-pol-16944,"[ 0.00746889 -0.07124282  0.05885051 ... -0.03798484  0.01158796
  0.00010695]"
16945,vclaim-pol-16945,"[ 0.00746889 -0.05328299  0.07225958 ...  0.04091108  0.03835528
  0.03647193]"
16946,vclaim-pol-16946,"[ 0.00746889 -0.05360761  0.05788227 ...  0.01654787  0.002859
  0.03270301]"
16947,vclaim-pol-16947,"[ 0.00746889  0.05316836  0.03753566 ...  0.03466694  0.01006261
 -0.01753303]"
16948,vclaim-pol-16948,[0.00746889 0.05483825 0.0764095  ... 0.0558904  0.01559966 0.00235995]
16949,vclaim-pol-16949,"[ 0.00746889 -0.03741905  0.01866087 ...  0.03482966  0.02910391
 -0.01626964]"
16950,vclaim-pol-16950,"[ 0.00746889  0.12296527  0.06237223 ...  0.03537501  0.04024883
 -0.02486824]"
16951,vclaim-pol-16951,"[ 0.00746889 -0.04705165  0.13320634 ...  0.01426428  0.03103733
 -0.00174195]"
16952,vclaim-pol-16952,"[ 0.00746889 -0.04981392  0.12673506 ...  0.01405137  0.05049063
 -0.00528332]"
16953,vclaim-pol-16953,"[ 0.00746889 -0.06586801  0.0362235  ... -0.00932328  0.09226841
 -0.00262337]"
16954,vclaim-pol-16954,"[ 0.00746889 -0.03935728  0.05870656 ...  0.02944314  0.0393731
  0.00120123]"
16955,vclaim-pol-16955,"[ 0.00746889 -0.02301221  0.15012336 ...  0.02059483  0.04818292
  0.00047489]"
16956,vclaim-pol-16956,"[ 0.00746889 -0.08638776  0.01793951 ...  0.02380908  0.05754929
  0.01581979]"
16957,vclaim-pol-16957,"[ 0.00746889 -0.04621901  0.03557374 ...  0.0243164  -0.02228405
  0.05270873]"
16958,vclaim-pol-16958,"[ 0.00746889 -0.05135346  0.10838292 ...  0.07379086  0.01997167
  0.0226607 ]"
16959,vclaim-pol-16959,"[ 0.00746889  0.07767737  0.07447834 ...  0.03318005 -0.00088929
 -0.01385639]"
16960,vclaim-pol-16960,"[ 0.00746889 -0.02766143  0.0907208  ...  0.0323823  -0.0060957
 -0.01447062]"
16961,vclaim-pol-16961,"[ 0.00746889 -0.05634037  0.09129326 ... -0.01706033  0.00769215
 -0.01753303]"
16962,vclaim-pol-16962,"[ 0.00746889 -0.0383766   0.12894611 ...  0.04345682  0.03970969
 -0.01385639]"
16963,vclaim-pol-16963,"[ 0.00746889 -0.09386374  0.05679966 ...  0.03103276  0.04503914
 -0.0070302 ]"
16964,vclaim-pol-16964,"[ 0.00746889 -0.06423746  0.08798955 ...  0.03359209  0.04077602
  0.01186409]"
16965,vclaim-pol-16965,"[ 0.00746889 -0.05011114  0.07108931 ...  0.01888913  0.0105197
 -0.0109673 ]"
16966,vclaim-pol-16966,"[ 0.00746889  0.03151648  0.03569316 ...  0.00030205  0.01895043
 -0.00157669]"
16967,vclaim-pol-16967,"[ 0.00746889 -0.04723029  0.00833147 ...  0.05730733  0.0090274
 -0.01753303]"
16968,vclaim-pol-16968,"[ 0.00746889  0.06105024  0.05181194 ...  0.05953068  0.00859519
 -0.01546973]"
16969,vclaim-pol-16969,"[ 0.00746889  0.12271407  0.02501825 ... -0.01015633  0.02877104
 -0.01385639]"
16970,vclaim-pol-16970,"[ 0.00746889 -0.04437683  0.08487219 ... -0.03168517  0.03444645
 -0.01385639]"
16971,vclaim-pol-16971,"[ 0.00746889 -0.00983773  0.02891411 ... -0.00521674  0.0390959
 -0.01068288]"
16972,vclaim-pol-16972,[0.00746889 0.151649   0.069287   ... 0.03588776 0.08190216 0.00643186]
16973,vclaim-pol-16973,"[ 0.00746889 -0.10004238  0.05485957 ... -0.00409113  0.03451471
 -0.01385639]"
16974,vclaim-pol-16974,"[ 0.00746889 -0.06245618  0.07484867 ...  0.03264861  0.02469365
 -0.00732194]"
16975,vclaim-pol-16975,"[ 0.00746889 -0.09787468  0.02881804 ...  0.085205    0.04916832
  0.00239337]"
16976,vclaim-pol-16976,"[ 0.00746889 -0.06586801  0.09952162 ...  0.03801075 -0.01913571
  0.00939488]"
16977,vclaim-pol-16977,"[ 0.00746889 -0.06140479  0.09206157 ...  0.00593702  0.01885904
 -0.00369876]"
16978,vclaim-pol-16978,"[ 0.00746889 -0.04297086  0.02450476 ...  0.02170276 -0.03778144
 -0.01143922]"
16979,vclaim-pol-16979,"[ 0.00746889  0.10999685  0.04739821 ...  0.03722662  0.00889625
 -0.01753303]"
16980,vclaim-pol-16980,"[ 0.00746889 -0.02859796  0.0764095  ...  0.02118458  0.01354613
 -0.00274707]"
16981,vclaim-pol-16981,"[ 0.00746889 -0.09701037  0.01660561 ... -0.01730659 -0.01699744
 -0.01923188]"
16982,vclaim-pol-16982,[0.00746889 0.07767737 0.05802117 ... 0.02091249 0.00570891 0.00132042]
16983,vclaim-pol-16983,"[ 0.00746889 -0.08205349  0.19170257 ...  0.00797365 -0.02600188
  0.00888107]"
16984,vclaim-pol-16984,"[ 0.00746889 -0.00579152  0.0389533  ...  0.0253515  -0.00166712
 -0.0023163 ]"
16985,vclaim-pol-16985,"[ 0.00746889 -0.07545164 -0.01922154 ...  0.03683006 -0.00731557
 -0.00418704]"
16986,vclaim-pol-16986,"[ 0.00746889 -0.09080568  0.00520264 ...  0.02604833  0.00711613
 -0.00697848]"
16987,vclaim-pol-16987,"[ 0.00746889  0.00931693  0.08616178 ...  0.03808336 -0.00311179
 -0.01753303]"
16988,vclaim-pol-16988,"[ 0.00746889 -0.06244951 -0.02172558 ... -0.01651922  0.06111647
 -0.01753303]"
16989,vclaim-pol-16989,"[ 0.00746889 -0.05705032 -0.00211183 ...  0.04752407  0.04610436
 -0.00196271]"
16990,vclaim-pol-16990,"[ 0.00746889 -0.06440698  0.13715918 ...  0.00219244 -0.00321252
 -0.01753303]"
16991,vclaim-pol-16991,"[ 0.00746889 -0.00438155  0.11421341 ...  0.10133836  0.00879154
  0.00651318]"
16992,vclaim-pol-16992,"[ 0.00746889 -0.01915031  0.11421341 ...  0.0154563  -0.01155708
 -0.01366663]"
16993,vclaim-pol-16993,[0.00746889 0.05316836 0.0658328  ... 0.04163091 0.04886293 0.00520115]
16994,vclaim-pol-16994,"[ 0.00746889 -0.02441406  0.06903532 ...  0.00402584  0.05590471
 -0.01753303]"
16995,vclaim-pol-16995,"[ 0.00746889  0.000232   -0.00421816 ...  0.02534739  0.00975267
  0.00848745]"
16996,vclaim-pol-16996,[0.00746889 0.02708158 0.05797133 ... 0.05304821 0.01574515 0.0061466 ]
16997,vclaim-pol-16997,"[ 0.00746889 -0.04631886  0.06151908 ...  0.06021821  0.01542802
  0.02801767]"
16998,vclaim-pol-16998,"[ 0.00746889 -0.04372353  0.04890927 ...  0.04208247  0.02079082
  0.0091925 ]"
16999,vclaim-pol-16999,"[ 0.00746889 -0.03268105  0.04896365 ...  0.01805501  0.04511884
  0.02207583]"
17000,vclaim-pol-17000,"[ 0.00746889 -0.05640057  0.02389004 ...  0.05683577  0.01532717
 -0.00064497]"
17001,vclaim-pol-17001,"[ 0.00746889 -0.05406193  0.0508247  ... -0.00167196  0.05737614
  0.02207583]"
17002,vclaim-pol-17002,"[ 0.00746889 -0.10526124  0.09149791 ... -0.06896786  0.03221679
 -0.00689451]"
17003,vclaim-pol-17003,"[ 0.00746889 -0.06586801  0.03546615 ...  0.034717   -0.00038376
  0.01585421]"
17004,vclaim-pol-17004,"[ 0.00746889 -0.05499121  0.10244682 ...  0.04283359  0.02648371
  0.0297922 ]"
17005,vclaim-pol-17005,"[ 0.00746889 -0.09402996  0.05503713 ...  0.02369356  0.00052901
 -0.00260392]"
17006,vclaim-pol-17006,"[ 0.00746889 -0.0390345   0.08033697 ...  0.03897479  0.06362777
 -0.00171274]"
17007,vclaim-pol-17007,[0.00746889 0.01086716 0.10457025 ... 0.07451208 0.02589229 0.00915953]
17008,vclaim-pol-17008,"[ 0.00746889 -0.07103434  0.12464097 ... -0.00758106  0.02824877
  0.02686329]"
17009,vclaim-pol-17009,"[ 0.00746889 -0.03635466  0.04762968 ...  0.0295657   0.06290434
 -0.00882061]"
17010,vclaim-pol-17010,"[ 0.00746889  0.02593991 -0.00917049 ...  0.04130876  0.00640308
  0.01989605]"
17011,vclaim-pol-17011,[0.00746889 0.03761374 0.08699925 ... 0.01687593 0.02698164 0.02093069]
17012,vclaim-pol-17012,"[ 0.00746889 -0.06181654  0.04181329 ...  0.03010062  0.0168281
 -0.00609362]"
17013,vclaim-pol-17013,"[ 0.00746889 -0.01648994  0.00018171 ...  0.02770787  0.03511147
  0.00665709]"
17014,vclaim-pol-17014,"[ 0.00746889 -0.04843818  0.05488668 ... -0.03462727  0.01776126
 -0.01753303]"
17015,vclaim-pol-17015,"[ 0.00746889  0.09690184  0.05281009 ... -0.03172159  0.0715024
  0.01426244]"
17016,vclaim-pol-17016,"[ 0.00746889 -0.04673727  0.12108917 ...  0.02920536  0.0240449
  0.00358073]"
17017,vclaim-pol-17017,"[ 0.00746889 -0.04019418  0.08916166 ...  0.02259425  0.00069061
 -0.02675   ]"
17018,vclaim-pol-17018,"[ 0.00746889  0.05080011  0.10176495 ... -0.02195744  0.02284502
 -0.01753303]"
17019,vclaim-pol-17019,"[ 0.00746889  0.03304021 -0.00869037 ...  0.03717384  0.00346332
 -0.01385639]"
17020,vclaim-pol-17020,"[ 0.00746889 -0.10009985  0.07826463 ...  0.01145684  0.04289839
  0.00423722]"
17021,vclaim-pol-17021,"[ 0.00746889  0.02177305  0.03815916 ...  0.06384782 -0.04434213
 -0.0120642 ]"
17022,vclaim-pol-17022,"[ 0.00746889 -0.04571865  0.0642209  ...  0.04993253  0.01757789
  0.00230853]"
17023,vclaim-pol-17023,"[ 0.00746889 -0.053778    0.14799294 ...  0.04823405  0.03210866
  0.00772371]"
17024,vclaim-pol-17024,"[ 0.00746889 -0.01110199  0.07271724 ... -0.03381507  0.01391732
 -0.01572993]"
17025,vclaim-pol-17025,"[ 0.00746889 -0.04938802  0.09416638 ... -0.00559102 -0.01101387
 -0.00973127]"
17026,vclaim-pol-17026,"[ 0.00746889 -0.05991985  0.0654709  ...  0.03644026  0.00937585
 -0.00901653]"
17027,vclaim-pol-17027,"[ 0.00746889  0.00055257  0.05198694 ...  0.03995003  0.04018557
 -0.01753303]"
17028,vclaim-pol-17028,"[ 0.00746889 -0.05385909  0.07273947 ...  0.04721411  0.00416621
 -0.01589383]"
17029,vclaim-pol-17029,"[ 0.00746889  0.10712636  0.01694549 ...  0.05242085  0.04395731
 -0.00098515]"
17030,vclaim-pol-17030,"[ 0.00746889  0.0552962   0.04164421 ...  0.04047583  0.03128532
 -0.00871472]"
17031,vclaim-pol-17031,[0.00746889 0.01622726 0.05951321 ... 0.04273835 0.05480525 0.02500032]
17032,vclaim-pol-17032,"[ 0.00746889 -0.03345241  0.02125419 ...  0.02400664 -0.00522504
  0.00677184]"
17033,vclaim-pol-17033,"[ 0.00746889  0.08966128  0.12406647 ...  0.03095969 -0.01033423
 -0.01385639]"
17034,vclaim-pol-17034,"[ 0.00746889  0.07194422  0.00680117 ...  0.04913425  0.0267247
 -0.00263192]"
17035,vclaim-pol-17035,"[ 0.00746889 -0.03770359  0.04259097 ...  0.03679372  0.01424143
  0.03700953]"
17036,vclaim-pol-17036,"[ 0.00746889  0.01796252 -0.00457706 ...  0.01230795  0.09297648
 -0.00641058]"
17037,vclaim-pol-17037,"[ 0.00746889 -0.04455987  0.09418233 ...  0.01911791  0.02073224
 -0.00055477]"
17038,vclaim-pol-17038,"[ 0.00746889 -0.00825703  0.08134053 ...  0.03970309  0.06534198
 -0.00987595]"
17039,vclaim-pol-17039,"[ 0.00746889  0.06278057  0.04133603 ...  0.0196664   0.00823235
 -0.00948527]"
17040,vclaim-pol-17040,"[ 0.00746889  0.01030291  0.11579929 ...  0.00320842 -0.03081039
  0.03331607]"
17041,vclaim-pol-17041,"[ 0.00746889 -0.00544739  0.07843488 ... -0.00907237  0.02882634
 -0.01425568]"
17042,vclaim-pol-17042,"[ 0.00746889  0.03471626  0.07256156 ... -0.00242245  0.03001617
  0.0085313 ]"
17043,vclaim-pol-17043,"[ 0.00746889  0.1240415   0.08281089 ...  0.02713799  0.02429628
 -0.014566  ]"
17044,vclaim-pol-17044,"[ 0.00746889 -0.0362169   0.0764095  ... -0.03247083  0.06227982
  0.00766639]"
17045,vclaim-pol-17045,"[ 0.00746889 -0.04750888  0.02110915 ... -0.00553769  0.01856722
  0.00430694]"
17046,vclaim-pol-17046,"[ 0.00746889 -0.02811747  0.10991341 ...  0.00730449  0.04352802
  0.02141965]"
17047,vclaim-pol-17047,[0.00746889 0.03575084 0.01780326 ... 0.01807827 0.06783275 0.01134785]
17048,vclaim-pol-17048,"[ 0.00746889  0.05316836  0.1563208  ...  0.07807823  0.00197211
 -0.00504597]"
17049,vclaim-pol-17049,"[ 0.00746889 -0.05167243  0.09149791 ... -0.04018822 -0.01387984
  0.00103752]"
17050,vclaim-pol-17050,"[ 0.00746889 -0.02153379 -0.01720253 ...  0.01357636  0.07591565
  0.01797245]"
17051,vclaim-pol-17051,"[ 0.00746889 -0.01850651  0.02399623 ... -0.00833101  0.09414867
 -0.00042824]"
17052,vclaim-pol-17052,"[ 0.00746889 -0.03017583  0.01639527 ...  0.01858711  0.00309119
 -0.00896867]"
17053,vclaim-pol-17053,"[ 0.00746889  0.09424718  0.01550738 ...  0.00507044  0.00069494
 -0.01753303]"
17054,vclaim-pol-17054,"[ 0.00746889  0.1214652   0.08019727 ...  0.01421187  0.00637999
 -0.00914422]"
17055,vclaim-pol-17055,"[ 0.00746889 -0.06454759  0.03276404 ...  0.03250372  0.03771351
  0.02322594]"
17056,vclaim-pol-17056,"[ 0.00746889 -0.02612997  0.05166272 ...  0.01248043  0.00412107
  0.00522445]"
17057,vclaim-pol-17057,"[ 0.00746889 -0.07437989  0.09149791 ...  0.01610559  0.03554386
  0.00491248]"
17058,vclaim-pol-17058,"[ 0.00746889 -0.12363913  0.09149791 ... -0.01647554  0.04044773
 -0.00502994]"
17059,vclaim-pol-17059,"[ 0.00746889 -0.04117547 -0.00758399 ... -0.01702972  0.01527115
 -0.01753303]"
17060,vclaim-pol-17060,"[ 0.00746889 -0.07708011  0.02904825 ...  0.04787074 -0.01157756
 -0.011027  ]"
17061,vclaim-pol-17061,"[ 0.00746889  0.00723212  0.07554194 ... -0.01852125  0.01311851
 -0.00148977]"
17062,vclaim-pol-17062,"[ 0.00746889  0.08585101  0.05693403 ...  0.01284009  0.09378319
 -0.00386896]"
17063,vclaim-pol-17063,"[ 0.00746889 -0.00487022  0.0873155  ...  0.04663212  0.09769947
 -0.0029232 ]"
17064,vclaim-pol-17064,"[ 0.00746889 -0.03547221  0.08584033 ...  0.03254552  0.05965913
  0.01619443]"
17065,vclaim-pol-17065,"[ 0.00746889 -0.03868392  0.04346343 ...  0.04255275  0.01940452
 -0.00020627]"
17066,vclaim-pol-17066,[0.00746889 0.09372189 0.08480106 ... 0.05947838 0.07212093 0.00327344]
17067,vclaim-pol-17067,"[ 0.00746889  0.17593037  0.03703623 ...  0.04455145 -0.02994471
  0.00295649]"
17068,vclaim-pol-17068,[0.00746889 0.09841556 0.06671842 ... 0.04030733 0.08370848 0.01450053]
17069,vclaim-pol-17069,"[ 0.00746889 -0.06917555  0.04894306 ... -0.04822521  0.09277534
  0.02937635]"
17070,vclaim-pol-17070,"[ 0.00746889 -0.10143685  0.06549542 ...  0.02024243 -0.01848002
  0.02169749]"
17071,vclaim-pol-17071,"[ 0.00746889  0.00650935  0.16217653 ... -0.02461845 -0.00331808
 -0.00952718]"
17072,vclaim-pol-17072,[0.00746889 0.02459145 0.07720559 ... 0.07096106 0.05767721 0.00755398]
17073,vclaim-pol-17073,"[ 0.00746889 -0.10201936  0.02475671 ...  0.01018201 -0.03756361
  0.04244309]"
17074,vclaim-pol-17074,"[ 0.00746889 -0.06945135  0.06719197 ... -0.03668268  0.06789615
 -0.01252197]"
17075,vclaim-pol-17075,"[ 0.00746889  0.09178858  0.09301145 ...  0.0280086  -0.00130195
 -0.01254399]"
17076,vclaim-pol-17076,"[ 0.00746889 -0.07687517  0.16107363 ... -0.01213887  0.08537299
 -0.01385639]"
17077,vclaim-pol-17077,"[ 0.00746889 -0.04239634  0.05201912 ...  0.00032751  0.02112252
  0.00350318]"
17078,vclaim-pol-17078,"[ 0.00746889 -0.0701554  -0.03227467 ... -0.0089577  -0.01049607
 -0.01753303]"
17079,vclaim-pol-17079,"[ 0.00746889 -0.00762647  0.06116369 ...  0.05231247  0.0419579
  0.03529867]"
17080,vclaim-pol-17080,[0.00746889 0.00858699 0.05130168 ... 0.00364719 0.00971986 0.00051359]
17081,vclaim-pol-17081,[0.00746889 0.0535452  0.03242651 ... 0.02201398 0.02650313 0.0015072 ]
17082,vclaim-pol-17082,"[ 0.00746889 -0.01719314 -0.02724033 ... -0.01026695  0.01062855
 -0.01753303]"
17083,vclaim-pol-17083,"[ 0.00746889 -0.06969497  0.09474314 ... -0.03261887  0.07778338
 -0.00292327]"
17084,vclaim-pol-17084,"[ 0.00746889  0.09290136  0.01057772 ...  0.05334443  0.02650596
 -0.01753303]"
17085,vclaim-pol-17085,"[ 0.00746889  0.10208461  0.05094057 ...  0.07948455  0.02489736
 -0.00107462]"
17086,vclaim-pol-17086,"[ 0.00746889  0.01004226  0.0077509  ...  0.03656722 -0.01456887
 -0.01016916]"
17087,vclaim-pol-17087,[0.00746889 0.01794694 0.10234421 ... 0.0934802  0.03329051 0.00220821]
17088,vclaim-pol-17088,"[ 0.00746889  0.09743958 -0.00887556 ... -0.03626271  0.05995427
 -0.01385639]"
17089,vclaim-pol-17089,"[ 0.00746889 -0.06586801  0.02482608 ...  0.02114862  0.05119218
 -0.00276874]"
17090,vclaim-pol-17090,"[ 0.00746889  0.0977851   0.02052636 ... -0.01525438  0.02108856
 -0.01385639]"
17091,vclaim-pol-17091,"[ 0.00746889 -0.04236652  0.05012323 ...  0.04012635  0.0406353
  0.01145184]"
17092,vclaim-pol-17092,"[ 0.00746889  0.02899245  0.0245729  ...  0.05414098  0.02150802
 -0.01342815]"
17093,vclaim-pol-17093,"[ 0.00746889 -0.10201936  0.00281002 ...  0.00977255  0.00875116
  0.00708189]"
17094,vclaim-pol-17094,"[ 0.00746889 -0.07008672  0.08092198 ...  0.00506475  0.01359157
  0.00782224]"
17095,vclaim-pol-17095,[0.00746889 0.00806325 0.07276361 ... 0.01416514 0.04112126 0.02124116]
17096,vclaim-pol-17096,"[ 0.00746889  0.03398335  0.09149791 ... -0.04986724  0.02241153
 -0.01753303]"
17097,vclaim-pol-17097,"[ 0.00746889 -0.00338915  0.00959411 ...  0.04192675  0.04641899
 -0.01753303]"
17098,vclaim-pol-17098,"[ 0.00746889 -0.0033301   0.01203818 ...  0.04033776  0.02206801
 -0.01753303]"
17099,vclaim-pol-17099,"[ 0.00746889  0.06894894  0.0282784  ... -0.00648806  0.0028363
 -0.01753303]"
17100,vclaim-pol-17100,[0.00746889 0.19177632 0.06660707 ... 0.02351815 0.01770464 0.01433361]
17101,vclaim-pol-17101,[0.00746889 0.1031911  0.08752991 ... 0.02904991 0.05406264 0.00140027]
17102,vclaim-pol-17102,"[ 0.00746889 -0.07914697  0.09465881 ...  0.01472823  0.00691088
 -0.01385639]"
17103,vclaim-pol-17103,"[ 0.00746889  0.02806544  0.02074073 ...  0.06533802  0.02519825
 -0.01753303]"
17104,vclaim-pol-17104,"[ 0.00746889 -0.05262094  0.08471627 ...  0.01225457 -0.00230375
  0.01072613]"
17105,vclaim-pol-17105,"[ 0.00746889 -0.08110513  0.00954917 ... -0.0292544   0.00304592
 -0.01143438]"
17106,vclaim-pol-17106,"[ 0.00746889 -0.05672335  0.01744863 ...  0.03787194  0.03534823
 -0.00330703]"
17107,vclaim-pol-17107,"[ 0.00746889  0.07498121  0.06993352 ...  0.01846436  0.01459959
 -0.00682509]"
17108,vclaim-pol-17108,[0.00746889 0.02806544 0.04825896 ... 0.02771325 0.0855658  0.0013244 ]
17109,vclaim-pol-17109,"[ 0.00746889 -0.0397498   0.00187868 ...  0.01365857  0.02597865
 -0.01753303]"
17110,vclaim-pol-17110,"[ 0.00746889  0.03242245  0.11935204 ...  0.07086518  0.00386126
 -0.00981958]"
17111,vclaim-pol-17111,"[ 0.00746889 -0.06586801 -0.01673491 ...  0.01843468  0.0334466
  0.00658954]"
17112,vclaim-pol-17112,"[ 0.00746889 -0.05059269  0.0475871  ...  0.05966806  0.03334442
 -0.00704719]"
17113,vclaim-pol-17113,"[ 0.00746889 -0.02007309  0.08401456 ...  0.04288683  0.02665837
 -0.00704938]"
17114,vclaim-pol-17114,"[ 0.00746889 -0.02651897  0.03870738 ...  0.0164132   0.02384946
 -0.00651193]"
17115,vclaim-pol-17115,"[ 0.00746889 -0.04461472  0.06599313 ...  0.01676873  0.01105472
  0.0062593 ]"
17116,vclaim-pol-17116,"[ 0.00746889 -0.06586801  0.1634154  ...  0.01437231  0.10131149
  0.00817311]"
17117,vclaim-pol-17117,"[ 0.00746889 -0.02855741  0.08845569 ...  0.03165278  0.02532179
  0.03596041]"
17118,vclaim-pol-17118,[0.00746889 0.12024379 0.04946873 ... 0.04686373 0.02512584 0.01545585]
