,ver_claim_ids,ver_claim_encodings
14595,vclaim-pol-14595,"[ 0.00198614 -0.01871548 -0.05099402 ...  0.01175456 -0.00807752
  0.02870966]"
14596,vclaim-pol-14596,"[ 0.01808351  0.04725807 -0.06282976 ... -0.02870226 -0.01651936
 -0.00227041]"
14597,vclaim-pol-14597,"[ 0.04524549 -0.01912713 -0.05496489 ... -0.01187018 -0.00327165
  0.05184857]"
14598,vclaim-pol-14598,"[ 0.02725376  0.02877817 -0.0480364  ... -0.00121916 -0.01848027
  0.03828411]"
14599,vclaim-pol-14599,"[ 0.00889076  0.05364605  0.03954925 ...  0.0009247  -0.04469732
 -0.02843718]"
14600,vclaim-pol-14600,"[-0.03773931  0.0200205   0.00800739 ...  0.0303313  -0.03292381
 -0.06202156]"
14601,vclaim-pol-14601,"[ 0.00748926  0.03830923 -0.03277771 ... -0.01678515 -0.04385078
 -0.04420386]"
14602,vclaim-pol-14602,"[ 0.05531071 -0.02454404 -0.06693348 ...  0.01199904 -0.05278221
  0.0441851 ]"
14603,vclaim-pol-14603,"[-0.0312512   0.05331556 -0.03649792 ...  0.02709233  0.01001263
 -0.02139158]"
14604,vclaim-pol-14604,"[-0.02683905  0.05934392 -0.03739447 ... -0.00193908  0.00858778
 -0.03149821]"
14605,vclaim-pol-14605,"[ 0.01463469  0.01355655  0.03300577 ...  0.0165854  -0.02586524
 -0.02853985]"
14606,vclaim-pol-14606,"[-0.01593711 -0.00694673 -0.04791334 ...  0.01212086  0.00800153
  0.008588  ]"
14607,vclaim-pol-14607,"[ 0.02110661  0.02163416 -0.0544055  ...  0.00193101 -0.01555082
  0.04293354]"
14608,vclaim-pol-14608,"[ 0.03269913  0.06011386 -0.05193056 ...  0.00409085  0.04912766
  0.00673593]"
14609,vclaim-pol-14609,"[ 0.04922466 -0.02130883 -0.02172551 ...  0.02763874  0.00261713
  0.01585203]"
14610,vclaim-pol-14610,"[ 0.00509389  0.02661868  0.01294057 ...  0.03335891 -0.00820595
 -0.02927289]"
14611,vclaim-pol-14611,"[-0.03143401 -0.01985426 -0.02965757 ...  0.01735571 -0.04888286
  0.01125234]"
14612,vclaim-pol-14612,"[-0.01952146 -0.01962475  0.00498213 ...  0.00829791 -0.01460918
 -0.02945884]"
14613,vclaim-pol-14613,"[ 0.04555684  0.01417254 -0.05585144 ...  0.05814546 -0.0039791
 -0.00489452]"
14614,vclaim-pol-14614,"[ 0.04726646  0.01261306 -0.05588165 ...  0.01584563 -0.04013354
 -0.05130533]"
14615,vclaim-pol-14615,"[ 0.00935003  0.03869579 -0.04542171 ... -0.00114353 -0.00382993
  0.00698301]"
14616,vclaim-pol-14616,"[-0.00784598  0.03873504 -0.01473796 ... -0.01027066 -0.04093581
  0.00540437]"
14617,vclaim-pol-14617,"[ 0.03155303  0.02567456 -0.03364166 ...  0.03606274  0.0097082
  0.02481671]"
14618,vclaim-pol-14618,"[ 0.02899886  0.0493731  -0.02295009 ...  0.02434698  0.01068006
 -0.01680145]"
14619,vclaim-pol-14619,"[ 0.02051692  0.02089043 -0.05543177 ... -0.00948044  0.01461438
  0.03389328]"
14620,vclaim-pol-14620,"[ 0.00468613 -0.003088   -0.01486859 ...  0.03092644  0.00083445
  0.01129118]"
14621,vclaim-pol-14621,"[-0.03096976  0.01925038 -0.05636637 ...  0.01633694 -0.0168438
 -0.05363001]"
14622,vclaim-pol-14622,"[-0.0425836   0.01940752 -0.02933192 ...  0.00096196 -0.03620747
 -0.0407107 ]"
14623,vclaim-pol-14623,"[ 0.0032392   0.03137531  0.00435315 ...  0.02936415 -0.02177623
 -0.03586264]"
14624,vclaim-pol-14624,"[ 0.01407554  0.01978805 -0.01475117 ...  0.03235209 -0.02619967
 -0.04210838]"
14625,vclaim-pol-14625,"[-0.01029144 -0.02981979 -0.03819371 ...  0.00678335  0.01046606
  0.02651578]"
14626,vclaim-pol-14626,"[-0.02018819  0.04731137 -0.02794576 ...  0.04275576 -0.01647364
 -0.01885108]"
14627,vclaim-pol-14627,"[ 0.01801481 -0.01262167 -0.0258004  ...  0.03909254  0.01762414
 -0.01448235]"
14628,vclaim-pol-14628,"[ 0.04090267  0.02404435 -0.04515751 ...  0.02659472 -0.02190704
 -0.053172  ]"
14629,vclaim-pol-14629,"[-0.01875122  0.02826704 -0.0152604  ... -0.00380551 -0.03037222
 -0.0408731 ]"
14630,vclaim-pol-14630,"[-0.00291122 -0.00707156 -0.00202956 ...  0.00865904  0.0080822
  0.0071601 ]"
14631,vclaim-pol-14631,"[-0.01153535 -0.03942534 -0.05435102 ...  0.03462037  0.00274927
 -0.02234478]"
14632,vclaim-pol-14632,"[-0.00659332  0.0317012  -0.06362462 ... -0.03834624 -0.03848966
  0.05508864]"
14633,vclaim-pol-14633,"[-0.03333063  0.02113396  0.00492383 ...  0.04554422 -0.01378542
 -0.04685923]"
14634,vclaim-pol-14634,"[-1.7634908e-05  4.3985471e-02 -2.0403129e-03 ...  4.7242340e-02
  7.7055055e-03 -4.7188792e-03]"
14635,vclaim-pol-14635,"[ 0.00837774  0.03725457 -0.05192382 ...  0.02967475 -0.00607849
 -0.01851944]"
14636,vclaim-pol-14636,"[ 0.03284938  0.0229887  -0.04683984 ...  0.04177173 -0.01330439
 -0.01287571]"
14637,vclaim-pol-14637,"[ 0.00455351 -0.0124002  -0.00964981 ... -0.04098305 -0.06138499
 -0.01458745]"
14638,vclaim-pol-14638,"[-1.0253022e-03  1.0384366e-02 -1.7287417e-05 ...  2.3698764e-02
 -1.6325945e-02  1.2168483e-02]"
14639,vclaim-pol-14639,"[-0.04833608  0.01337235 -0.02849995 ...  0.04264504 -0.03734692
 -0.01110924]"
14640,vclaim-pol-14640,"[ 0.01006456  0.01861832 -0.00886217 ... -0.00150846 -0.04677643
 -0.03339728]"
14641,vclaim-pol-14641,"[ 0.02610713  0.02478431 -0.04986054 ... -0.04610756 -0.03624566
  0.00063293]"
14642,vclaim-pol-14642,"[ 0.00859301 -0.02306475  0.01020794 ... -0.025311   -0.00033465
 -0.02802215]"
14643,vclaim-pol-14643,"[ 0.01552352  0.03279252 -0.00879609 ...  0.00561634  0.01929079
  0.01699785]"
14644,vclaim-pol-14644,"[-0.00365545  0.04775225 -0.02667159 ...  0.01538525 -0.02175928
 -0.01996269]"
14645,vclaim-pol-14645,"[ 0.0109414  -0.01347218  0.00381138 ...  0.00023138 -0.03310971
 -0.04837281]"
14646,vclaim-pol-14646,"[ 0.01249466  0.02916188  0.00834976 ...  0.00418618 -0.03678247
 -0.02228623]"
14647,vclaim-pol-14647,"[ 0.01007725 -0.00709131  0.00168752 ... -0.01840935 -0.02746997
 -0.04339858]"
14648,vclaim-pol-14648,"[ 0.04770641  0.00419573 -0.05912042 ...  0.02586683  0.02279583
  0.01288062]"
14649,vclaim-pol-14649,"[-0.01923212  0.0314512   0.00071173 ...  0.03757892  0.01277918
  0.00286613]"
14650,vclaim-pol-14650,"[ 0.01203412  0.02810791 -0.01702857 ...  0.0147021  -0.02705519
 -0.04099487]"
14651,vclaim-pol-14651,"[-0.03260056  0.01169487 -0.03912717 ...  0.01131269 -0.00415683
 -0.03223588]"
14652,vclaim-pol-14652,"[-0.00719668 -0.00138285 -0.03740061 ...  0.01287142 -0.04813708
  0.01392267]"
14653,vclaim-pol-14653,"[ 0.00968731  0.02392435 -0.03232178 ...  0.01869892 -0.048699
 -0.00324465]"
14654,vclaim-pol-14654,"[ 0.00674227  0.00437773 -0.06368143 ... -0.00780122 -0.03528682
 -0.03144275]"
14655,vclaim-pol-14655,"[ 0.01902923 -0.0233231  -0.00370152 ...  0.03427902 -0.02192936
 -0.00787831]"
14656,vclaim-pol-14656,"[-0.0148852  -0.0299678  -0.00975136 ...  0.02959739 -0.01624881
 -0.00244909]"
14657,vclaim-pol-14657,"[ 0.03326225 -0.01715607 -0.06344491 ...  0.03711706  0.02617311
 -0.05209428]"
14658,vclaim-pol-14658,"[-0.00979195  0.01428286 -0.05443998 ...  0.05496407 -0.00421536
  0.00295688]"
14659,vclaim-pol-14659,"[ 0.01228598 -0.05122175  0.02334961 ...  0.00079342  0.01940696
  0.02271613]"
14660,vclaim-pol-14660,"[-0.0094749   0.0257877  -0.03713707 ... -0.01725344 -0.01266836
 -0.02563911]"
14661,vclaim-pol-14661,"[-0.03114836 -0.00472954 -0.01570536 ...  0.01487591 -0.03342057
  0.04421924]"
14662,vclaim-pol-14662,"[-0.05508029  0.01856832  0.0020433  ... -0.02960525  0.01027897
 -0.04698005]"
14663,vclaim-pol-14663,"[ 0.01053792 -0.02540231 -0.01753482 ... -0.00351678  0.00475915
 -0.05095417]"
14664,vclaim-pol-14664,"[-0.00232499  0.02748345 -0.03947473 ...  0.00883546  0.02117907
 -0.02080194]"
14665,vclaim-pol-14665,"[ 0.04006498 -0.02036126  0.01984392 ... -0.03852915 -0.03547053
 -0.03589527]"
14666,vclaim-pol-14666,"[-0.02364444  0.0228191  -0.01168678 ...  0.00068797  0.02607155
  0.01013508]"
14667,vclaim-pol-14667,"[-0.01538199  0.00664532 -0.03183529 ... -0.0216491  -0.03472019
  0.01855131]"
14668,vclaim-pol-14668,"[-0.0415903  -0.01890724 -0.00041604 ... -0.01465896 -0.02591903
 -0.01205408]"
14669,vclaim-pol-14669,"[-0.02165298 -0.03444528 -0.02543622 ... -0.01535615 -0.04753805
 -0.02820551]"
14670,vclaim-pol-14670,"[ 0.03032579  0.03149554 -0.04727102 ...  0.00204725  0.00793843
 -0.01970467]"
14671,vclaim-pol-14671,"[ 0.04523741 -0.01939848 -0.0536027  ...  0.04654754 -0.03719856
  0.05105232]"
14672,vclaim-pol-14672,"[ 0.04920145  0.03784549 -0.01974261 ...  0.00622293 -0.00763768
  0.01695131]"
14673,vclaim-pol-14673,"[-0.00179758  0.02902105  0.00433754 ... -0.0171602  -0.00921603
  0.04515597]"
14674,vclaim-pol-14674,"[-0.0488382   0.0153724   0.05514931 ... -0.00777865 -0.01198066
 -0.04630947]"
14675,vclaim-pol-14675,"[ 0.02978946  0.04317933 -0.03104907 ...  0.01512249 -0.00866268
 -0.00835659]"
14676,vclaim-pol-14676,"[ 0.02985708  0.02944988 -0.05347735 ... -0.00019967 -0.04088717
  0.0467438 ]"
14677,vclaim-pol-14677,"[-0.03478371  0.05265755 -0.02655355 ...  0.01696785 -0.00826502
 -0.0073402 ]"
14678,vclaim-pol-14678,"[ 0.0017564   0.03847909  0.03120603 ...  0.03980003 -0.01329969
 -0.02749468]"
14679,vclaim-pol-14679,"[ 0.02682034  0.03903608  0.02328363 ...  0.00428228 -0.04357658
 -0.03962748]"
14680,vclaim-pol-14680,"[ 0.03184878 -0.01370168  0.02799238 ...  0.02129478 -0.02134406
  0.01293995]"
14681,vclaim-pol-14681,"[ 0.00430474  0.02143021 -0.04414439 ...  0.02840966 -0.03302953
 -0.01301863]"
14682,vclaim-pol-14682,"[-0.04833296  0.00909606 -0.01888155 ...  0.03477021 -0.01172412
 -0.01263181]"
14683,vclaim-pol-14683,"[-0.02377737  0.04306399 -0.04619003 ... -0.02415157 -0.01901175
 -0.05500529]"
14684,vclaim-pol-14684,"[ 7.0471229e-05  6.0624219e-03 -4.8536796e-02 ...  1.1438884e-02
 -4.4966273e-02 -4.6498567e-02]"
14685,vclaim-pol-14685,"[ 0.01009718  0.01329523 -0.04319395 ... -0.04040857 -0.04368227
 -0.02312338]"
14686,vclaim-pol-14686,"[-0.01798236  0.03434541 -0.02068655 ...  0.00391416 -0.01151283
 -0.02159291]"
14687,vclaim-pol-14687,"[-0.01333667  0.04876416 -0.03999656 ... -0.01746008  0.00899535
 -0.00039449]"
14688,vclaim-pol-14688,"[-0.00173662  0.01701195  0.01354302 ... -0.01222863 -0.03077423
 -0.03733432]"
14689,vclaim-pol-14689,"[ 0.03645275 -0.03626174  0.0619018  ...  0.05703227 -0.01775181
 -0.05432993]"
14690,vclaim-pol-14690,"[-0.01250378  0.03384621 -0.04412013 ...  0.00645708 -0.03938541
  0.01057069]"
14691,vclaim-pol-14691,"[-0.05610441 -0.0085659  -0.03178719 ... -0.00592655 -0.02270696
 -0.0105922 ]"
14692,vclaim-pol-14692,"[ 0.0036557  -0.01385723 -0.01262676 ...  0.0274076  -0.05648154
 -0.03735494]"
14693,vclaim-pol-14693,"[ 0.00309605  0.03933956 -0.0280747  ...  0.01400542 -0.04916135
 -0.02276692]"
14694,vclaim-pol-14694,"[-0.01235408  0.02736512 -0.06146929 ...  0.02861331 -0.06383728
  0.01125046]"
14695,vclaim-pol-14695,"[-3.2156490e-02 -4.7501970e-05 -8.6878771e-03 ...  1.2400913e-02
 -1.9915614e-03  6.2442326e-04]"
14696,vclaim-pol-14696,"[-0.00225671 -0.00748261 -0.03541632 ...  0.0019251   0.02823516
 -0.02043779]"
14697,vclaim-pol-14697,"[ 0.02960717 -0.02697181 -0.01351338 ...  0.01514164 -0.01326766
  0.06409516]"
14698,vclaim-pol-14698,"[-0.03238489  0.0329387  -0.00266459 ...  0.03130389 -0.03645792
 -0.00406186]"
14699,vclaim-pol-14699,"[ 0.01024254  0.01246979  0.01302709 ... -0.04593831  0.00171186
  0.01169684]"
14700,vclaim-pol-14700,"[ 0.04322147  0.00646549 -0.00078203 ... -0.00314649  0.04172785
 -0.028807  ]"
14701,vclaim-pol-14701,"[ 0.02791774 -0.03022284  0.04141669 ...  0.00461653 -0.02420124
 -0.0164536 ]"
14702,vclaim-pol-14702,"[ 0.00540064 -0.01026202 -0.03899116 ...  0.02677936  0.01154783
 -0.01843669]"
14703,vclaim-pol-14703,"[-0.05272133 -0.0369788  -0.00625514 ...  0.00698954 -0.04226485
 -0.04062351]"
14704,vclaim-pol-14704,"[-0.01820217  0.04981995  0.03696063 ... -0.0038474   0.04224154
 -0.03509967]"
14705,vclaim-pol-14705,"[ 0.03691348 -0.00771278 -0.02000774 ...  0.02667554 -0.02993246
  0.04717686]"
14706,vclaim-pol-14706,"[ 0.01109145  0.02330695 -0.04661975 ...  0.02689376 -0.01515229
  0.01160746]"
14707,vclaim-pol-14707,"[-0.05064538  0.05508905 -0.03861308 ... -0.03537441 -0.05088883
 -0.00448241]"
14708,vclaim-pol-14708,"[ 0.0066221   0.04112458 -0.02030836 ...  0.02134182 -0.057758
 -0.02509783]"
14709,vclaim-pol-14709,"[-0.01740714  0.03851239 -0.04384117 ... -0.01859672  0.0018905
 -0.05368581]"
14710,vclaim-pol-14710,"[-0.02837274 -0.04813643 -0.00735549 ...  0.03310386 -0.0103483
 -0.02832709]"
14711,vclaim-pol-14711,"[-0.0137725  -0.0527983  -0.03605896 ... -0.01917048 -0.03587322
  0.05524712]"
14712,vclaim-pol-14712,"[-0.00630236  0.02948447 -0.03317011 ... -0.05331426 -0.05699725
  0.01253327]"
14713,vclaim-pol-14713,"[-0.03246692  0.01608649  0.00577207 ...  0.02850712 -0.05486507
  0.00728683]"
14714,vclaim-pol-14714,"[-0.04939112  0.01399855 -0.00261471 ... -0.04661854 -0.02335944
 -0.03132891]"
14715,vclaim-pol-14715,"[ 0.00977162  0.0520417  -0.05806278 ...  0.04262329  0.03414287
 -0.05617503]"
14716,vclaim-pol-14716,"[ 0.04490346  0.01619192 -0.0576642  ...  0.02568763 -0.01937342
  0.04657238]"
14717,vclaim-pol-14717,"[ 0.0321012  -0.04254027 -0.01992051 ...  0.0430949   0.00894233
  0.0589182 ]"
14718,vclaim-pol-14718,"[-0.0146887   0.04840861  0.00449659 ...  0.0339787   0.00841412
 -0.02177163]"
14719,vclaim-pol-14719,"[-0.00912985  0.03423883 -0.01149241 ...  0.01743374  0.02552519
  0.03879619]"
14720,vclaim-pol-14720,"[ 0.01707078  0.04200906 -0.00359308 ... -0.02025235 -0.04584225
  0.00576906]"
14721,vclaim-pol-14721,"[-0.01975297  0.00886958 -0.0588945  ... -0.0195496   0.00476918
 -0.02704253]"
14722,vclaim-pol-14722,"[ 0.05287564  0.00474497 -0.05250961 ...  0.04364021 -0.02657397
 -0.02969879]"
14723,vclaim-pol-14723,"[ 0.06225251  0.03562784 -0.00165469 ...  0.03287727 -0.01824531
  0.01301209]"
14724,vclaim-pol-14724,"[-0.02705892  0.02364586 -0.05743328 ...  0.01201831 -0.02895836
 -0.04613481]"
14725,vclaim-pol-14725,"[ 0.03863304  0.06185427 -0.01316184 ...  0.02110629 -0.01887341
 -0.03318361]"
14726,vclaim-pol-14726,"[-0.01223083 -0.02657505 -0.03498936 ... -0.0145811  -0.03055828
 -0.01033496]"
14727,vclaim-pol-14727,"[-0.02898187  0.03742455 -0.03640047 ... -0.01352352 -0.01982466
 -0.03371664]"
14728,vclaim-pol-14728,"[-0.04410855  0.03158814  0.02038318 ... -0.00185393 -0.01443837
 -0.01796608]"
14729,vclaim-pol-14729,"[-0.02289648  0.01692724  0.05247597 ...  0.01337313 -0.03131282
  0.02006571]"
14730,vclaim-pol-14730,"[ 0.02112937  0.01643775 -0.01944017 ... -0.01177279  0.02514577
 -0.00498877]"
14731,vclaim-pol-14731,"[ 0.00788776  0.0317391  -0.02596097 ...  0.02185901  0.01152395
  0.02805823]"
14732,vclaim-pol-14732,"[-0.00352628  0.01810566  0.00685083 ... -0.01386235  0.01100927
 -0.00297868]"
14733,vclaim-pol-14733,"[-0.0139614   0.00226546 -0.02049136 ...  0.01696385 -0.03666062
 -0.05695321]"
14734,vclaim-pol-14734,"[ 0.01828728 -0.02666543 -0.03688012 ...  0.01228911 -0.01501132
  0.0630406 ]"
14735,vclaim-pol-14735,"[ 0.04158776  0.04762919 -0.05193705 ...  0.02306403 -0.05021435
  0.02020338]"
14736,vclaim-pol-14736,"[ 0.01029376 -0.02005936 -0.05334783 ... -0.02407785 -0.04591917
  0.04665194]"
14737,vclaim-pol-14737,"[-0.02498328  0.03788793 -0.02979873 ... -0.05846456 -0.01498799
 -0.03553429]"
14738,vclaim-pol-14738,"[ 0.04387647  0.0315391  -0.00983635 ... -0.00852154 -0.01623694
  0.02528789]"
14739,vclaim-pol-14739,"[ 0.04942289  0.03068412 -0.06257427 ... -0.00946883 -0.00237943
  0.03161282]"
14740,vclaim-pol-14740,"[-0.02289623  0.04032777 -0.02456084 ...  0.00934166 -0.00587496
  0.02491006]"
14741,vclaim-pol-14741,"[ 0.05497853 -0.01505593  0.00948211 ...  0.02770583 -0.04807679
  0.0550345 ]"
14742,vclaim-pol-14742,"[ 0.00493091 -0.03948003  0.0256969  ...  0.01109299 -0.02027158
 -0.01025115]"
14743,vclaim-pol-14743,"[-0.03966612  0.04710701 -0.04895723 ...  0.0095899   0.01145296
  0.0178959 ]"
14744,vclaim-pol-14744,"[ 0.03234774  0.02044988 -0.05503109 ...  0.02891417 -0.01600203
 -0.03439514]"
14745,vclaim-pol-14745,"[ 0.00605488  0.02866557 -0.06505556 ...  0.0340271   0.01202913
  0.01528806]"
14746,vclaim-pol-14746,"[ 0.02335718  0.04368139 -0.03522832 ...  0.01131369 -0.03896728
 -0.0136228 ]"
14747,vclaim-pol-14747,"[-0.00174119 -0.00810588 -0.00642278 ...  0.00623753 -0.00140549
 -0.05025184]"
14748,vclaim-pol-14748,"[ 0.00961579  0.05420478 -0.01537937 ... -0.00713022 -0.01819328
 -0.00427138]"
14749,vclaim-pol-14749,"[-0.02423071 -0.00551368 -0.02351816 ...  0.04089351  0.01597219
 -0.05963238]"
14750,vclaim-pol-14750,"[-0.04814775 -0.01884067  0.01473621 ... -0.01489456 -0.01418567
 -0.04117511]"
14751,vclaim-pol-14751,"[-0.01009508  0.02423779 -0.01854916 ... -0.00357668 -0.00812213
  0.01127473]"
14752,vclaim-pol-14752,"[ 0.0403706  -0.01414422 -0.00961863 ...  0.0495175  -0.02386853
 -0.01559673]"
14753,vclaim-pol-14753,"[ 0.04771924  0.03732619 -0.02134428 ...  0.03882907 -0.01414533
  0.04379797]"
14754,vclaim-pol-14754,"[-0.02390629  0.01614707  0.01922721 ... -0.0462345  -0.00487997
 -0.01042193]"
14755,vclaim-pol-14755,"[ 0.03282883 -0.01437064 -0.01842199 ... -0.02134812  0.00134447
 -0.00692119]"
14756,vclaim-pol-14756,"[-0.01243584  0.0365532   0.01158312 ...  0.00770021 -0.02688737
 -0.05452197]"
14757,vclaim-pol-14757,"[ 0.03115352  0.01563468 -0.02822067 ...  0.02906787 -0.01601785
 -0.03028722]"
14758,vclaim-pol-14758,"[-0.00912825  0.03807358 -0.02935825 ...  0.01821925 -0.0303098
 -0.03818234]"
14759,vclaim-pol-14759,"[-0.02345709  0.05095347 -0.03203939 ... -0.00111137 -0.00387818
 -0.01045668]"
14760,vclaim-pol-14760,[0.02810674 0.00930187 0.00819135 ... 0.01010855 0.03016682 0.04800846]
14761,vclaim-pol-14761,"[ 0.04493805  0.04438778 -0.03908031 ...  0.02835542  0.03200756
  0.00309123]"
14762,vclaim-pol-14762,"[-0.02767199 -0.05532059  0.02904103 ...  0.01573314  0.01751132
 -0.05065731]"
14763,vclaim-pol-14763,"[ 0.0259591  -0.00475546 -0.01454425 ...  0.00931707 -0.02561809
 -0.0317592 ]"
14764,vclaim-pol-14764,"[ 0.00350016  0.01063934 -0.00251965 ...  0.01059948  0.0121166
 -0.04499523]"
14765,vclaim-pol-14765,"[-0.04565204  0.0249224  -0.02559884 ...  0.00696678  0.04887139
 -0.05514998]"
14766,vclaim-pol-14766,"[-0.00449282 -0.04167898 -0.05776261 ...  0.045494   -0.01490012
 -0.03582065]"
14767,vclaim-pol-14767,"[-0.02224166  0.01899156 -0.04253351 ... -0.03996877 -0.0411249
  0.01173933]"
14768,vclaim-pol-14768,"[-0.02425946  0.03060161 -0.04805971 ...  0.01404661 -0.02667517
 -0.0094631 ]"
14769,vclaim-pol-14769,"[ 0.01959048 -0.02472574 -0.04185931 ...  0.04255177 -0.04785318
  0.01223399]"
14770,vclaim-pol-14770,"[-0.01085581  0.01663168 -0.00685353 ... -0.02173385  0.00327255
 -0.02179908]"
14771,vclaim-pol-14771,"[-0.01278894 -0.01391015 -0.0216491  ... -0.00061223 -0.0111974
 -0.03139481]"
14772,vclaim-pol-14772,"[ 0.01522006 -0.01265732  0.01593933 ... -0.02630721 -0.01068721
 -0.04995568]"
14773,vclaim-pol-14773,"[ 0.01021123 -0.0001143   0.00516936 ...  0.02095834 -0.03920458
 -0.01916887]"
14774,vclaim-pol-14774,"[ 0.00380213 -0.02005147  0.0169079  ... -0.00217213  0.02260729
 -0.01581226]"
14775,vclaim-pol-14775,"[-0.01049524  0.05087646 -0.03913452 ...  0.01501655 -0.00029065
 -0.01305319]"
14776,vclaim-pol-14776,"[ 0.01611796  0.04277275 -0.04821059 ...  0.02244809 -0.03446244
 -0.05510059]"
14777,vclaim-pol-14777,"[ 0.0190839  -0.05842057 -0.05669686 ...  0.01769644 -0.02850034
  0.03093694]"
14778,vclaim-pol-14778,"[-0.01491356  0.03356831  0.00534729 ...  0.01853018 -0.02275175
 -0.05007716]"
14779,vclaim-pol-14779,"[-0.03471251 -0.03361259 -0.01846873 ... -0.01459646  0.00865107
 -0.04259652]"
14780,vclaim-pol-14780,"[-0.01954618  0.00756411 -0.04989485 ...  0.00748985 -0.01307714
  0.05653156]"
14781,vclaim-pol-14781,"[ 0.0188771   0.01702002 -0.02817104 ... -0.02052538  0.03556781
 -0.01860541]"
14782,vclaim-pol-14782,"[-0.02661273 -0.01822082 -0.05569785 ...  0.04581541  0.00943157
 -0.01872271]"
14783,vclaim-pol-14783,"[ 0.0260237   0.04223261 -0.03376612 ...  0.01772064  0.04750548
 -0.00112305]"
14784,vclaim-pol-14784,"[-0.01246051 -0.04241811  0.01929132 ...  0.04308823  0.00021492
 -0.05203204]"
14785,vclaim-pol-14785,"[-0.02577749  0.0203993   0.0222572  ...  0.04085094  0.00200851
 -0.02473579]"
14786,vclaim-pol-14786,"[ 0.02965717  0.03557814 -0.06496365 ...  0.02463396 -0.00753285
  0.00563957]"
14787,vclaim-pol-14787,"[-0.00299459  0.05858822 -0.04087581 ...  0.04026223  0.00717514
 -0.0510903 ]"
14788,vclaim-pol-14788,"[ 0.00432332  0.02552073 -0.05278772 ...  0.03148668 -0.02071155
 -0.05842675]"
14789,vclaim-pol-14789,"[-0.04085784  0.04223352 -0.03835577 ...  0.03194872 -0.02122922
 -0.01498678]"
14790,vclaim-pol-14790,"[-0.01411016 -0.01121073 -0.04681871 ... -0.0411926  -0.04868646
 -0.01914994]"
14791,vclaim-pol-14791,"[ 0.02317627  0.01001489 -0.00568755 ...  0.02520731 -0.01164929
  0.02567553]"
14792,vclaim-pol-14792,"[-0.00891641  0.00995514 -0.03932581 ... -0.00304574 -0.0207796
 -0.01611623]"
14793,vclaim-pol-14793,"[-0.02605398  0.00046442  0.00446409 ... -0.02757292 -0.02619784
  0.02678046]"
14794,vclaim-pol-14794,"[-0.0386379  -0.04014082  0.02616905 ...  0.0104132   0.01089441
 -0.05424648]"
14795,vclaim-pol-14795,"[ 0.01126685  0.03609011  0.00366256 ... -0.04857773  0.0092025
 -0.02128907]"
14796,vclaim-pol-14796,"[ 0.03414832 -0.0334487  -0.00424746 ... -0.01285851 -0.01989677
  0.06124111]"
14797,vclaim-pol-14797,"[ 0.00604294 -0.01613854 -0.04051091 ...  0.04593514 -0.03977091
 -0.04821048]"
14798,vclaim-pol-14798,"[ 0.038944    0.02697149 -0.03456217 ...  0.03021094 -0.03127538
 -0.01262421]"
14799,vclaim-pol-14799,"[-0.01386181 -0.0427662   0.02328273 ...  0.00800054 -0.05252431
 -0.05982198]"
14800,vclaim-pol-14800,"[ 0.00420876  0.00019699 -0.05749541 ...  0.02506533 -0.00961228
  0.05162579]"
14801,vclaim-pol-14801,"[ 0.0389151   0.03115823 -0.02743307 ... -0.00682122  0.00139181
  0.02112126]"
14802,vclaim-pol-14802,"[-0.02012274 -0.01024184 -0.03716543 ... -0.01352463 -0.00922271
  0.02261545]"
