,input_claim_ids,used_words_and_synonyms
638,20181015_60_min_0209,"['state', 'tell', 'order', 'assure', 'distinguish', 'president', 'president_of_the_united_states', 'eleven', 'xi', 'continue', 'proceed', 'retain', 'stay', 'cover', 'china', 'taiwan', 'chinaware', 'return', 'take', 'lead', 'assume', 'bring', 'choose', 'accept', 'fill', 'consider', 'necessitate', 'film', 'remove', 'consume', 'learn', 'claim', 'aim', 'carry', 'lease', 'subscribe', 'contain', 'drive', 'contract', '$', 'five_hundred', 'billion', 'million', 'year', 'class', 'unite', 'unify', 'connect', 'united', 'joined', 'state_of_matter', 'country', 'department_of_state', 'submit', 'express', 'form', 'kind', 'shape', 'human_body', 'phase', 'mannequin', 'imprint', 'trade', 'deal', 'craft', 'trade_wind', 'barter', 'o', 'things', 'thing', 'matter', '.']"
639,20181015_60_min_0209,"['state', 'tell', 'order', 'assure', 'distinguish', 'president', 'president_of_the_united_states', 'eleven', 'xi', 'continue', 'proceed', 'retain', 'stay', 'cover', 'china', 'taiwan', 'chinaware', 'return', 'take', 'lead', 'assume', 'bring', 'choose', 'accept', 'fill', 'consider', 'necessitate', 'film', 'remove', 'consume', 'learn', 'claim', 'aim', 'carry', 'lease', 'subscribe', 'contain', 'drive', 'contract', '$', 'five_hundred', 'billion', 'million', 'year', 'class', 'unite', 'unify', 'connect', 'united', 'joined', 'state_of_matter', 'country', 'department_of_state', 'submit', 'express', 'form', 'kind', 'shape', 'human_body', 'phase', 'mannequin', 'imprint', 'trade', 'deal', 'craft', 'trade_wind', 'barter', 'o', 'things', 'thing', 'matter', '.']"
640,20181015_60_min_0264,"['n', 'pay', 'give', 'pay_up', 'yield', 'gainful', 'compensable', 'about', 'stallion', 'entire', 'integral', 'cost', 'monetary_value', 'price', 'north_atlantic_treaty_organization', 'protect', 'europe', 'european_union', '.']"
641,20181015_60_min_0300,"[""'"", 'one', 'matchless', 'give', 'yield', 'hold', 'render', 'impart', 'establish', 'sacrifice', 'pass', 'grant', 'move_over', 'feed', 'contribute', 'collapse', 'afford', 'ukraine', 'offense', 'offensive', 'unsavory', 'dysphemistic', 'nauseating', 'weapon', 'tank', 'tank_car', 'cooler', 'killer', 'cause_of_death', 'killer_whale', '.']"
642,20181015_60_min_0373,"['w', 'n', 'able', 'aid', 'assistant', 'avail', 'help', 'help_oneself', 'serve', '.']"
643,20181015_60_min_0397,"['coerce', 'impel', 'push', 'force', 'wedge', 'pull', 'storm', 'forced', 'constrained', 'separation', 'interval', 'legal_separation', 'child', 'migrant']"
644,20181015_60_min_0397,"['coerce', 'impel', 'push', 'force', 'wedge', 'pull', 'storm', 'forced', 'constrained', 'separation', 'interval', 'legal_separation', 'child', 'migrant']"
645,20181015_60_min_0401,"['o', 'law', 'jurisprudence', 'police', '.']"
646,20181015_60_min_0401,"['o', 'law', 'jurisprudence', 'police', '.']"
647,20181015_60_min_0402,"['know', 'acknowledge', 'sleep_together', ',', 'o', 'thing', 'matter', '.']"
648,20181015_60_min_0402,"['know', 'acknowledge', 'sleep_together', ',', 'o', 'thing', 'matter', '.']"
649,20181015_60_min_0405,"['establish', 'launch', 'plunge', 'nothing', 'zero', 'tolerance', 'permissiveness', 'allowance', 'policy', 'deter', 'dissuade', 'family', 'class', 'kin', 'syndicate', 'child', 'approach', 'advent', 'orgasm', 'come', 'arrive', 'issue_forth', 'hail', 'fall', 'total', 'occur', 'derive', 'do', 'approaching']"
650,20181015_60_min_0405,"['establish', 'launch', 'plunge', 'nothing', 'zero', 'tolerance', 'permissiveness', 'allowance', 'policy', 'deter', 'dissuade', 'family', 'class', 'kin', 'syndicate', 'child', 'approach', 'advent', 'orgasm', 'come', 'arrive', 'issue_forth', 'hail', 'fall', 'total', 'occur', 'derive', 'do', 'approaching']"
651,20181015_60_min_0086,"['administration', 'presidency', 'government', 'history', 'state', 'country', 'nation', 'area', ',', 'say', 'allege', 'suppose', 'read', 'order', 'pronounce', 'openly', 'proudly', ',', 'first', 'beginning', 'first_base', 'first_gear', 'inaugural', 'foremost', 'two', 'deuce', 'old_age', 'long_time', 'days', 'year', 'class']"
652,20181102_Trump_Huntington_0160,"['democrat', 'privation', 'lack', 'need', 'wish', 'desire', 'want', 'invite', 'tempt', 'receive', 'caravan', 'van', 'n', 'know', 'acknowledge', 'sleep_together', 'see', 'understand', 'witness', 'visualize', 'learn', 'watch', 'meet', 'determine', 'visit', 'attend', 'go_steady', 'examine', 'experience', 'interpret', 'large', 'big', 'bad', 'boastful', 'adult', 'boastfully', 'approach', 'advent', 'orgasm', 'come', 'arrive', 'issue_forth', 'hail', 'fall', 'total', 'occur', 'derive', 'do', 'approaching', '?']"
653,20181102_Trump_Huntington_0169,"['caravan', 'van', 'form', 'shape', 'imprint', 'u', ',', 'illegal', 'foreigner', 'stranger', 'extraterrestrial_being', 'alien', 'estrange', 'try', 'test', 'judge', 'sample', 'hear', 'try_on', 'trying', 'nerve-racking', 'flood', 'flood_tide', 'deluge', 'state', 'country', 'nation', 'area', 'dollar', ',', 'overwhelm', 'school', 'educate', ',', 'consume', 'resource', ',', 'endanger', 'queer', 'community', 'residential_district', '.']"
654,20181102_Trump_Huntington_0494,"['about', 'closely', 'hundred', 'percentage', 'heroin', 'unite', 'unify', 'connect', 'united', 'joined', 'state', 'state_of_matter', 'country', 'department_of_state', 'submit', 'express', 'enter', 'enroll', 'figure', 'record', 'accede', 'insert', 'embark', 'though', 'southern', 'southerly', 'boundary_line', 'margin', 'edge', 'molding', 'border', 'surround', 'bound', 'frame', ',', 'along', 'approximately', 'roughly', 'ninety', 'cocaine', ',', 'majority', 'methamphetamine', 'significant', 'substantial', 'hearty', 'solid', 'part', 'parcel', 'share', 'fortune', 'dowry', 'helping', 'assign', 'extremist', 'deadly', 'fentanyl', 'killing', 'kill', 'stamp_out', 'toss_off', 'young_person', 'young', 'youth', 'drug', ',', 'worst', 'bad', 'regretful', '.']"
655,20181102_Trump_Huntington_0148,"['privation', 'lack', 'need', 'wish', 'desire', 'want', 'return', 'take', 'lead', 'assume', 'bring', 'choose', 'accept', 'fill', 'consider', 'necessitate', 'film', 'remove', 'consume', 'learn', 'claim', 'aim', 'carry', 'lease', 'subscribe', 'contain', 'drive', 'contract', 'away', 'aside', 'off', 'good', 'commodity', 'full', 'estimable', 'beneficial', 'adept', 'dear', 'dependable', 'effective', 'well', 'thoroughly', 'health', 'care', 'caution', 'concern', 'manage', 'worry', ',', 'basically', 'use', 'function', 'consumption', 'habit', 'manipulation', 'practice', 'socialism', 'bend', 'turn', 'turning', 'twist', 'go', 'act', 'change_state', 'become', 'change_by_reversal', 'plow', 'flex', 'call_on', 'sour', 'united_states', 'america', 'venezuela', 'democrat', 'wholly', 'open', 'outdoors', 'unfold', 'afford', 'exposed', 'assailable', 'loose', 'receptive', 'overt', 'capable', 'clear', 'candid', 'boundary_line', 'margin', 'edge', 'molding', 'border', 'surround', 'bound', 'frame', '.']"
656,20181102_Trump_Huntington_0148,"['privation', 'lack', 'need', 'wish', 'desire', 'want', 'return', 'take', 'lead', 'assume', 'bring', 'choose', 'accept', 'fill', 'consider', 'necessitate', 'film', 'remove', 'consume', 'learn', 'claim', 'aim', 'carry', 'lease', 'subscribe', 'contain', 'drive', 'contract', 'away', 'aside', 'off', 'good', 'commodity', 'full', 'estimable', 'beneficial', 'adept', 'dear', 'dependable', 'effective', 'well', 'thoroughly', 'health', 'care', 'caution', 'concern', 'manage', 'worry', ',', 'basically', 'use', 'function', 'consumption', 'habit', 'manipulation', 'practice', 'socialism', 'bend', 'turn', 'turning', 'twist', 'go', 'act', 'change_state', 'become', 'change_by_reversal', 'plow', 'flex', 'call_on', 'sour', 'united_states', 'america', 'venezuela', 'democrat', 'wholly', 'open', 'outdoors', 'unfold', 'afford', 'exposed', 'assailable', 'loose', 'receptive', 'overt', 'capable', 'clear', 'candid', 'boundary_line', 'margin', 'edge', 'molding', 'border', 'surround', 'bound', 'frame', '.']"
657,20181102_Trump_Huntington_0156,"['thank', ',', 'get_down', 'begin', 'depart', 'originate', 'start', 'startle', 'wall', 'rampart', 'construct', 'build_up', 'build', 'built', '1', 'billion', 'million', 'another', '1', 'get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'suffer', 'beget', '1', '.']"
658,20181102_Trump_Huntington_0157,"['privation', 'lack', 'need', 'wish', 'desire', 'want', 'physique', 'human_body', 'construct', 'build_up', 'build', 'one', 'matchless', 'time', 'clock_time', 'fourth_dimension', 'meter', 'prison_term', 'clock', ',', 'delay', 'wait', 'expect', 'till', 'public_treasury', 'cashbox', 'see', 'understand', 'witness', 'visualize', 'learn', 'watch', 'meet', 'determine', 'visit', 'attend', 'go_steady', 'examine', 'experience', 'interpret', 'go', 'adam', 'crack', 'travel', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'home', 'dwelling', 'home_plate', 'base', 'family', 'tonight', 'great', 'bang-up', 'capital', 'big', 'military', 'boundary_line', 'margin', 'edge', 'molding', 'border', 'surround', 'bound', 'frame', '.']"
659,20181102_Trump_Huntington_0665,"['give', 'yield', 'hold', 'render', 'impart', 'establish', 'sacrifice', 'pass', 'grant', 'move_over', 'feed', 'contribute', 'collapse', 'afford', 'large', 'bombastic', 'big', 'wage', 'pay', 'pay_up', 'raise', 'ascent', 'lift', 'grow', 'rear', 'arouse', 'enhance', 'promote', 'recruit', 'resurrect', ""'"", 'decade', 'ten', '.']"
660,20181112_trump_pelosi_0292,"['boundary_line', 'margin', 'edge', 'molding', 'border', 'surround', 'bound', 'frame', 'security', 'security_system', 'manner', 'means', 'direction', 'way', 'room', 'efficaciously', 'effectively', 'award', 'honor', 'respect', 'duty', 'province', 'responsibility', '.']"
661,20181112_trump_pelosi_0292,"['boundary_line', 'margin', 'edge', 'molding', 'border', 'surround', 'bound', 'frame', 'security', 'security_system', 'manner', 'means', 'direction', 'way', 'room', 'efficaciously', 'effectively', 'award', 'honor', 'respect', 'duty', 'province', 'responsibility', '.']"
662,20181112_trump_pelosi_0293,"['expert', 'say', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'boundary_line', 'margin', 'edge', 'molding', 'border', 'surround', 'bound', 'frame', 'security', 'security_system', 'w', 'wall', 'rampart', ',', 'uneconomical', 'wasteful', 'n', 'solve', 'resolve', 'clear', 'problem', 'trouble', '.']"
663,20181112_trump_pelosi_0293,"['expert', 'say', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'boundary_line', 'margin', 'edge', 'molding', 'border', 'surround', 'bound', 'frame', 'security', 'security_system', 'w', 'wall', 'rampart', ',', 'uneconomical', 'wasteful', 'n', 'solve', 'resolve', 'clear', 'problem', 'trouble', '.']"
664,20181112_trump_pelosi_0183,"['catch', 'get', 'hitch', 'capture', 'overtake', 'watch', 'trip_up', 'ten', 'terrorist', 'stopping_point', 'last', 'death', 'end', 'survive', 'concluding', 'final', 'short', 'short_circuit', 'shortstop', 'short-change', 'short-circuit', 'inadequate', 'unretentive', 'light', 'brusque', 'abruptly', 'curtly', 'time_period', 'period', 'menstruation', 'time', 'clock_time', 'fourth_dimension', 'meter', 'prison_term', 'clock', '.']"
665,20181112_trump_pelosi_0358,"['people', 'citizenry', 'multitude', 'enormous', 'fantastic', 'frightful', 'checkup', 'medical', 'aesculapian', 'trouble', 'difficulty', 'problem', 'pour', 'decant', 'gushing', ',', 'many', 'case', 'event', 'lawsuit', 'subject', 'character', 'font', 'sheath', 'shell', 'casing', 'encase', ',', ""'"", 'contagious', 'catching', '.']"
666,20190304_Trump_CPAC_1553,"['visa', 'lottery', ""'"", 'put_option', 'put', 'frame', 'invest', 'place', 'arrange', 'name_calling', 'name', 'appoint', 'mention', 'identify', 'list', 'diagnose', ',', 'choice', 'picking', 'cream', 'woof', 'pick', 'blame', 'clean', 'foot', 'pluck', 'peck', 'nibble', ',', '`', 'ohio', ',', ""'"", 'fantastic', 'person', '.']"
667,20190304_Trump_CPAC_1561,"['send', 'mail', 'transport', 'station', 'commit', 'air', 'united_states', 'uracil', 'uranium', 'u', 'people', 'citizenry', 'multitude', 'n', 'privation', 'lack', 'need', 'wish', 'desire', 'want', '.']"
668,20190304_Trump_CPAC_1797,"['virginia', 'department_of_veterans_affairs', 'choice', 'option', ',', 'idea', 'thinking', 'thought', 'opinion', 'think', 'remember', 'intend', 'many', ',', 'decade', 'ten', ""'"", 'try', 'test', 'judge', 'sample', 'hear', 'try_on', 'trying', 'nerve-racking', 'get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', '.']"
669,20190304_Trump_CPAC_1806,"['get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'approve', 'approved', 'forty-four', 'old_age', 'long_time', 'days', 'year', 'class', 'unable', 'ineffective', 'veteran', '.']"
670,20190304_Trump_CPAC_1578,"['n', 'privation', 'lack', 'need', 'wish', 'desire', 'want', 'child', ',', 'outside', 'external', 'outdoor', 'away', 'uterus', 'hanker', 'long', 'retentive', 'farseeing', 'execute', 'carry_through', 'run', 'perform', 'baby', 'pamper', 'birth', 'parturition', 'parentage', 'give_birth', '.']"
671,20190304_Trump_CPAC_1578,"['n', 'privation', 'lack', 'need', 'wish', 'desire', 'want', 'child', ',', 'outside', 'external', 'outdoor', 'away', 'uterus', 'hanker', 'long', 'retentive', 'farseeing', 'execute', 'carry_through', 'run', 'perform', 'baby', 'pamper', 'birth', 'parturition', 'parentage', 'give_birth', '.']"
672,20190304_Trump_CPAC_0567,"['pass', 'travel_by', 'legislate', 'elapse', 'run', 'happen', 'spend', 'guide', 'communicate', 'evanesce', 'exceed', 'sink', 'fall', 'authorize', 'die', 'excrete', 'large', 'bombastic', 'big', 'package', 'software', 'box', 'tax', 'cut', 'stinger', 'deletion', 'snub', 'baseball_swing', 'reduce', 'swerve', 'write_out', 'edit', 'hack', 'switch_off', 'ignore', 'abridge', 'dilute', 'geld', 'reform', 'american', 'american_english', 'history', '.']"
673,20190304_Trump_CPAC_1180,"['w', 'end', 'goal', 'conclusion', 'air', 'breeze', 'atmosphere', 'tune', 'air_travel', 'air_out', 'publicize', 'vent', 'travel', 'change_of_location', 'locomotion', '.']"
674,20190304_Trump_CPAC_0276,"['robert', 'm', 'put_option', 'put', 'frame', 'invest', 'place', 'arrange', 'thirteen', 'angry', 'democrat', 'history', 'state', 'country', 'nation', 'area', 'committee', 'commission', 'deputation', 'perpetration', 'mission', '.']"
675,20190304_Trump_CPAC_1412,"['one', 'matchless', 'three', 'trey', 'woman', 'charwoman', 'womanhood', 'sexually', 'assail', 'rape', 'attack', 'dangerous', 'journey', 'travel', 'north', 'union', '.']"
676,20190304_Trump_CPAC_1521,"['cipher', 'show', 'display', 'appearance', 'prove', 'testify', 'picture', 'express', 'indicate', 'read', 'usher', '.']"
677,20190304_Trump_CPAC_1521,"['cipher', 'show', 'display', 'appearance', 'prove', 'testify', 'picture', 'express', 'indicate', 'read', 'usher', '.']"
678,20190304_Trump_CPAC_1522,"['three', 'trey', 'percentage', 'people', 'citizenry', 'multitude', 'semen', 'come', 'arrive', 'issue_forth', 'hail', 'fall', 'total', 'occur', 'derive', 'do', 'back', 'rear', 'spinal_column', 'binding', 'second', 'bet_on', 'test', 'trial', '.']"
679,20190304_Trump_CPAC_1522,"['three', 'trey', 'percentage', 'people', 'citizenry', 'multitude', 'semen', 'come', 'arrive', 'issue_forth', 'hail', 'fall', 'total', 'occur', 'derive', 'do', 'back', 'rear', 'spinal_column', 'binding', 'second', 'bet_on', 'test', 'trial', '.']"
680,20190619_Trump_Campain_Florida_0163,"[',', 'time', 'clock_time', 'fourth_dimension', 'meter', 'prison_term', 'clock', ""'"", 'departure', 'passing', 'going', 'travel', 'go', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'coating', 'stopping_point', 'polish', 'finish', 'ending', 'complete', 'finish_up', 'end', 'eat_up', 'occupation', 'job', 'problem', 'caper', 'subcontract', 'speculate', ',', 'batch', 'lot', 'set', 'fortune', 'draw', 'bunch', 'distribute', 'easy', 'comfortable', 'make', 'perform', 'do', 'cause', 'practice', 'suffice', 'act', 'serve', 'dress', 'done', 'much', 'a_lot', 'military', ',', 'veterinarian', 'veteran', 'vet', ',', 'second', 'moment', 'second_base', 'second_gear', 'irregular', 'amendment', ',', 'regulation', 'rule', ',', 'large', 'big', 'bad', 'boastful', 'adult', 'tax', 'cut', 'stinger', 'deletion', 'snub', 'baseball_swing', 'reduce', 'swerve', 'write_out', 'edit', 'hack', 'switch_off', 'ignore', 'abridge', 'dilute', 'geld', 'trimmed', 'mown', 'history', ',', 'acquiring', 'get', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'drive', 'catch', 'scram', 'perplex', 'get_down', 'suffer', 'beget', 'rid', 'many', 'different', 'unlike', 'trouble', ',', 'things', 'thing', 'matter', ',', 'include', 'admit', ',', 'manner', 'means', 'direction', 'way', 'room', ',', 'person', 'individual', 'mandate', 'o', ',', 'one', 'matchless', 'worst', 'regretful', 'a', ""'"", 'ever', 'always', 'populate', 'live', 'exist', 'be', 'know', 'alive', 'bouncy', 'hot', '.']"
681,20190619_Trump_Campain_Florida_0361,"['s', 'privation', 'lack', 'need', 'wish', 'desire', 'want', 'brand', 'shuffle', 'make', 'induce', 'cause', 'produce', 'draw', 'create', 'gain', 'do', 'form', 'reach', 'construct', 'name', 'have', 'lay_down', 'hold', 'take', 'stool', 'cook', 'seduce', 'clear', 'open', 'unclutter', 'clear_up', 'authorize', 'pass', 'net', 'acquit', 'clean', 'well-defined', 'absolved', 'clearly', 'medium', 'culture_medium', 'metier', ',', 'a', 'uninfected', 'blank', 'crisp', 'acuate', 'acute', 'astute', 'sharp', 'shrill', 'abrupt', ',', 'c', ',', ""'"", 'hear', 'learn', 'listen', 'heard', 'say', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', ',', 'travel', 'go', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'c', 'air', 'breeze', 'atmosphere', 'tune', 'air_travel', 'air_out', 'publicize', 'vent', 'water', 'body_of_water', 'water_system', 'urine', 'anywhere', 'earth', 'land', 'worldly_concern', 'ground', '.']"
